"gene_id" "time" "count"
"1" "Tfasc_v1.00175-RA" "0100" -0.276569103872086
"2" "Tfasc_v1.01059-RA" "0100" 1.42169409832034
"3" "Tfasc_v1.01928-RA" "0100" 1.31058410605583
"4" "Tfasc_v1.02314-RA" "0100" 2.158319906048
"5" "Tfasc_v1.02978-RA" "0100" 0.928077868926458
"6" "Tfasc_v1.03489-RA" "0100" -0.0700065716034072
"7" "Tfasc_v1.03748-RA" "0100" 1.16131329247303
"8" "Tfasc_v1.03774-RA" "0100" 1.22217509731653
"9" "Tfasc_v1.03788-RA" "0100" 0.778879424676455
"10" "Tfasc_v1.03967-RA" "0100" 1.08226887928023
"11" "Tfasc_v1.04378-RA" "0100" 0.752190812588442
"12" "Tfasc_v1.04391-RA" "0100" 0.00516939296070064
"13" "Tfasc_v1.04395-RA" "0100" 0.248955031149991
"14" "Tfasc_v1.04452-RA" "0100" 1.33997484591507
"15" "Tfasc_v1.04456-RA" "0100" -0.102808355375922
"16" "Tfasc_v1.04834-RA" "0100" 0.300495486660898
"17" "Tfasc_v1.04836-RA" "0100" 0.344887930718865
"18" "Tfasc_v1.05024-RA" "0100" 0.98212504200439
"19" "Tfasc_v1.05384-RA" "0100" 0.0865824733911163
"20" "Tfasc_v1.05738-RA" "0100" 0.0996527525038012
"21" "Tfasc_v1.06437-RA" "0100" 0.341918933104018
"22" "Tfasc_v1.06756-RA" "0100" 0.830494816031632
"23" "Tfasc_v1.07221-RA" "0100" 0.524552078056364
"24" "Tfasc_v1.07222-RA" "0100" 0.694502745936023
"25" "Tfasc_v1.07319-RA" "0100" 0.803862573103905
"26" "Tfasc_v1.07662-RA" "0100" 0.528929618044173
"27" "Tfasc_v1.07683-RA" "0100" 0.28686985744512
"28" "Tfasc_v1.07867-RA" "0100" 0.486932899323488
"29" "Tfasc_v1.07915-RA" "0100" 1.84550369206059
"30" "Tfasc_v1.08072-RA" "0100" 0.934172099645348
"31" "Tfasc_v1.08072-RB" "0100" 0.846934266355674
"32" "Tfasc_v1.08324-RA" "0100" 0.459334107685264
"33" "Tfasc_v1.08435-RA" "0100" 0.915393441958642
"34" "Tfasc_v1.08668-RA" "0100" -0.794027726045103
"35" "Tfasc_v1.08834-RA" "0100" 0.320957772326654
"36" "Tfasc_v1.09056-RA" "0100" 0.73672442929665
"37" "Tfasc_v1.09101-RA" "0100" 0.296131133377309
"38" "Tfasc_v1.09150-RA" "0100" 0.406839054165812
"39" "Tfasc_v1.09441-RA" "0100" 0.480094043988809
"40" "Tfasc_v1.09668-RA" "0100" 0.787986332365004
"41" "Tfasc_v1.11117-RA" "0100" 0.414211837241786
"42" "Tfasc_v1.12033-RA" "0100" 1.1956484819889
"43" "Tfasc_v1.12682-RA" "0100" 1.65690924265933
"44" "Tfasc_v1.12845-RA" "0100" 0.558347816492059
"45" "Tfasc_v1.13108-RA" "0100" 0.938908609414883
"46" "Tfasc_v1.13221-RA" "0100" 0.440021984237093
"47" "Tfasc_v1.13695-RA" "0100" 0.215337582041731
"48" "Tfasc_v1.14081-RA" "0100" 1.33680385363839
"49" "Tfasc_v1.14176-RA" "0100" 1.04622300620282
"50" "Tfasc_v1.14287-RA" "0100" 1.96564411761803
"51" "Tfasc_v1.14390-RA" "0100" 1.77861856132957
"52" "Tfasc_v1.14807-RA" "0100" 1.59204034868458
"53" "Tfasc_v1.15124-RA" "0100" 0.431169183840394
"54" "Tfasc_v1.15577-RA" "0100" 0.426420452200286
"55" "Tfasc_v1.15772-RA" "0100" 1.85759373443716
"56" "Tfasc_v1.16132-RA" "0100" 0.87326386133604
"57" "Tfasc_v1.16264-RA" "0100" 1.11399018699478
"58" "Tfasc_v1.16334-RA" "0100" -1.2274162599298
"59" "Tfasc_v1.16359-RA" "0100" 0.0114535514475638
"60" "Tfasc_v1.16534-RA" "0100" 1.302274122441
"61" "Tfasc_v1.17685-RA" "0100" 1.40264608241689
"62" "Tfasc_v1.17923-RA" "0100" 0.092085572272255
"63" "Tfasc_v1.17925-RA" "0100" 0.646250728970331
"64" "Tfasc_v1.18497-RA" "0100" 0.472674953334065
"65" "Tfasc_v1.18951-RA" "0100" 0.478722508082453
"66" "Tfasc_v1.19943-RA" "0100" 1.14422779590636
"67" "Tfasc_v1.20128-RA" "0100" 0.201867726405696
"68" "Tfasc_v1.20599-RA" "0100" 0.307881587506067
"69" "Tfasc_v1.22245-RA" "0100" 0.941948814462437
"70" "Tfasc_v1.22743-RA" "0100" 1.33474579286458
"71" "Tfasc_v1.22815-RA" "0100" 0.200429582882079
"72" "Tfasc_v1.22830-RA" "0100" 0.70710845106488
"73" "Tfasc_v1.22860-RA" "0100" 1.85160528832167
"74" "Tfasc_v1.22994-RA" "0100" 1.57138065514296
"75" "Tfasc_v1.23216-RA" "0100" 0.01467811456063
"76" "Tfasc_v1.23682-RA" "0100" 2.40751963324705
