"gene_id" "time" "count"
"1" "Tfasc_v1.00221-RA" "0100" -1.13778082992913
"2" "Tfasc_v1.00228-RA" "0100" 0.169553705878221
"3" "Tfasc_v1.00287-RA" "0100" -1.00021557550604
"4" "Tfasc_v1.00558-RA" "0100" -0.188660489152073
"5" "Tfasc_v1.00747-RA" "0100" -2.52495555942579
"6" "Tfasc_v1.00957-RA" "0100" -2.37215665341868
"7" "Tfasc_v1.01496-RA" "0100" -0.816890879429262
"8" "Tfasc_v1.01748-RA" "0100" -2.77262963838609
"9" "Tfasc_v1.01790-RA" "0100" -1.13109874698501
"10" "Tfasc_v1.01949-RA" "0100" -0.452571611591049
"11" "Tfasc_v1.02087-RA" "0100" -0.831268426949822
"12" "Tfasc_v1.02618-RA" "0100" -5.51177706768348
"13" "Tfasc_v1.02909-RA" "0100" -2.20347373488921
"14" "Tfasc_v1.03113-RA" "0100" -2.66308766564617
"15" "Tfasc_v1.03457-RA" "0100" -5.82255433941972
"16" "Tfasc_v1.03863-RA" "0100" -2.91254020951442
"17" "Tfasc_v1.04390-RA" "0100" -0.646825099674854
"18" "Tfasc_v1.04652-RA" "0100" 0.0298860080016406
"19" "Tfasc_v1.04996-RA" "0100" -2.38775032821612
"20" "Tfasc_v1.05045-RA" "0100" -1.77567933450305
"21" "Tfasc_v1.05070-RA" "0100" -1.25267874136795
"22" "Tfasc_v1.05249-RA" "0100" -0.699915957114437
"23" "Tfasc_v1.05269-RB" "0100" -2.32483875984713
"24" "Tfasc_v1.05279-RA" "0100" -0.866146578338743
"25" "Tfasc_v1.05714-RA" "0100" -2.81393239003667
"26" "Tfasc_v1.05908-RA" "0100" -0.211445367481099
"27" "Tfasc_v1.06094-RA" "0100" -1.82012047224637
"28" "Tfasc_v1.06152-RA" "0100" -1.0470494986777
"29" "Tfasc_v1.06225-RA" "0100" -2.79283645717594
"30" "Tfasc_v1.06541-RA" "0100" -0.222603443543352
"31" "Tfasc_v1.06873-RA" "0100" -0.826009789345595
"32" "Tfasc_v1.07109-RA" "0100" -0.427055875024185
"33" "Tfasc_v1.07354-RA" "0100" -3.6286142472331
"34" "Tfasc_v1.07355-RA" "0100" -5.96433914659878
"35" "Tfasc_v1.07574-RA" "0100" -2.09628971812118
"36" "Tfasc_v1.07642-RA" "0100" -0.476302256616828
