"gene_id" "time" "count"
"1" "Tfasc_v1.00079-RA" "0100" -0.783104603372569
"2" "Tfasc_v1.00259-RA" "0100" -0.843386456111308
"3" "Tfasc_v1.00839-RA" "0100" -1.48580950847844
"4" "Tfasc_v1.01001-RA" "0100" -2.39679561649647
"5" "Tfasc_v1.01158-RA" "0100" -1.28922512307264
"6" "Tfasc_v1.01161-RA" "0100" -1.56496524078981
"7" "Tfasc_v1.01545-RA" "0100" -0.201581754607064
"8" "Tfasc_v1.02163-RA" "0100" -1.38960382284466
"9" "Tfasc_v1.02452-RA" "0100" -2.52605573942898
"10" "Tfasc_v1.02456-RA" "0100" -1.15057238982761
"11" "Tfasc_v1.03333-RA" "0100" -2.39397578488005
"12" "Tfasc_v1.03344-RA" "0100" -2.38421637771217
"13" "Tfasc_v1.03365-RA" "0100" -1.36158857908204
"14" "Tfasc_v1.03954-RA" "0100" -4.29945468958582
"15" "Tfasc_v1.04021-RA" "0100" -0.841836081791985
"16" "Tfasc_v1.04343-RA" "0100" -0.695010114557632
"17" "Tfasc_v1.04347-RA" "0100" -3.30821836156822
"18" "Tfasc_v1.04605-RA" "0100" -1.67102178923912
"19" "Tfasc_v1.04615-RA" "0100" -1.87779037245448
"20" "Tfasc_v1.04936-RA" "0100" -0.869730517812461
"21" "Tfasc_v1.05150-RA" "0100" -2.45997263133768
"22" "Tfasc_v1.05233-RA" "0100" -2.10051964839525
"23" "Tfasc_v1.05519-RA" "0100" -1.07239627759625
"24" "Tfasc_v1.05612-RA" "0100" -3.98158407036564
"25" "Tfasc_v1.05629-RA" "0100" -1.45309369146827
"26" "Tfasc_v1.05688-RA" "0100" -1.57418239592606
"27" "Tfasc_v1.06305-RA" "0100" -0.444505067486089
"28" "Tfasc_v1.06462-RA" "0100" -0.35488111460689
"29" "Tfasc_v1.06495-RA" "0100" -4.96946852923662
"30" "Tfasc_v1.06505-RA" "0100" -1.6793133650085
"31" "Tfasc_v1.07146-RA" "0100" -0.260121231259288
"32" "Tfasc_v1.07242-RA" "0100" -2.56248643503714
"33" "Tfasc_v1.07245-RA" "0100" -3.5859356916043
"34" "Tfasc_v1.07566-RA" "0100" -0.880588095324192
"35" "Tfasc_v1.07854-RB" "0100" -0.93037700843137
"36" "Tfasc_v1.08268-RA" "0100" -0.390215142152219
"37" "Tfasc_v1.08419-RA" "0100" -2.29443682569298
"38" "Tfasc_v1.08611-RA" "0100" -0.83426887676656
"39" "Tfasc_v1.08818-RA" "0100" -1.20073142852137
"40" "Tfasc_v1.09221-RA" "0100" -0.85625000323814
"41" "Tfasc_v1.10791-RA" "0100" -0.473606315366135
"42" "Tfasc_v1.10963-RA" "0100" -1.63357262274032
"43" "Tfasc_v1.10972-RA" "0100" -1.62275148750971
"44" "Tfasc_v1.11259-RA" "0100" -2.33733477178108
"45" "Tfasc_v1.11391-RA" "0100" -1.9559849218112
"46" "Tfasc_v1.11573-RA" "0100" -0.658511837527194
"47" "Tfasc_v1.11796-RA" "0100" -1.77635683940025e-15
"48" "Tfasc_v1.11797-RA" "0100" -0.507759789857714
"49" "Tfasc_v1.11802-RA" "0100" -5.03856265011995
"50" "Tfasc_v1.12353-RA" "0100" -0.335485302100577
"51" "Tfasc_v1.12690-RA" "0100" -1.83269437850082
"52" "Tfasc_v1.13574-RA" "0100" -4.17897013871095
"53" "Tfasc_v1.13745-RA" "0100" -0.907202105207443
"54" "Tfasc_v1.13968-RA" "0100" -2.38486379951595
"55" "Tfasc_v1.14301-RA" "0100" -1.45221126819335
