"og_id" "correction_factor" "corr_Tfas_count" "old_Tfas_count" "total_mean_cov" "expected_mean_cov"
"93" "OG0001905" "0.385416932292118" "1" "3" "49.6250123260566" "128.7567"
"94" "OG0001907" "0.807275115537298" "2" "2" "69.2947199124675" "85.8378"
"95" "OG0001908" "0.497688791804737" "1" "2" "42.7205109731767" "85.8378"
"96" "OG0011551" "0.317068710215572" "1" "2" "27.2164805337422" "85.8378"
"97" "OG0011557" "0.752604822235737" "2" "2" "64.6019422101068" "85.8378"
"98" "OG0002106" "0.318763696248623" "1" "2" "27.3619744058501" "85.8378"
"99" "OG0002107" "0.747652931212605" "1" "2" "64.1768827788414" "85.8378"
"100" "OG0005378" "0.419000004115963" "1" "2" "35.9660385533052" "85.8378"
"101" "OG0005377" "0.534628728863427" "1" "2" "45.891353902433" "85.8378"
"102" "OG0005374" "0.437273180211897" "1" "2" "37.5345677883928" "85.8378"
"103" "OG0005370" "0.968666346116337" "2" "2" "83.148188084665" "85.8378"
"104" "OG0005371" "0.432615972320161" "1" "2" "37.1348033088235" "85.8378"
"105" "OG0004421" "0.320615419880777" "1" "2" "27.5209222886422" "85.8378"
"106" "OG0002818" "0.787302513481663" "2" "3" "101.370473537604" "128.7567"
"107" "OG0004422" "0.477582196477405" "1" "2" "40.9946050647882" "85.8378"
"108" "OG0004424" "0.384620900937455" "1" "2" "33.0150119704891" "85.8378"
"109" "OG0004427" "0.932708465964231" "2" "2" "80.0616427597444" "85.8378"
"110" "OG0003434" "0.667504276952981" "1" "2" "57.2970986242346" "85.8378"
"111" "OG0002812" "1.30567340650718" "3" "2" "112.076132733082" "85.8378"
"112" "OG0002810" "1.3978325097234" "3" "2" "119.986867403135" "85.8378"
"113" "OG0002811" "0.684590117559556" "1" "2" "58.7637095930537" "85.8378"
"114" "OG0002816" "1.18565981275451" "2" "2" "101.774429875259" "85.8378"
"115" "OG0002814" "1.03953008035304" "4" "4" "178.461950262657" "171.6756"
"116" "OG0016095" "0.298300682349084" "1" "2" "25.6054743113442" "85.8378"
"117" "OG0016094" "0.663434584070621" "1" "2" "56.9477651405371" "85.8378"
"118" "OG0016093" "0.518931929857276" "1" "2" "44.5439752087029" "85.8378"
"119" "OG0005598" "0.555559118020903" "2" "3" "71.531958691282" "128.7567"
"120" "OG0005599" "1.22114709125623" "2" "2" "104.820579789834" "85.8378"
"121" "OG0005592" "0.939111241749613" "3" "3" "120.916864420582" "128.7567"
"122" "OG0005593" "1.05656857598317" "3" "3" "136.040283167292" "128.7567"
"123" "OG0005590" "1.14391131751607" "2" "2" "98.1908308906811" "85.8378"
"124" "OG0005591" "0.699824818581434" "1" "2" "60.0714228124294" "85.8378"
"125" "OG0005597" "0.879442267681594" "2" "2" "75.4893894847991" "85.8378"
"126" "OG0005594" "1.02851327277533" "3" "3" "132.427974908751" "128.7567"
"127" "OG0005595" "0.879063094049569" "2" "2" "75.4568420544081" "85.8378"
"128" "OG0001280" "0.93874851901439" "2" "2" "80.5801076254534" "85.8378"
"129" "OG0001281" "0.746364991160387" "2" "3" "96.0994932573406" "128.7567"
"130" "OG0001287" "0.419415435007994" "1" "2" "36.0016982271292" "85.8378"
"131" "OG0002742" "0.984986616453655" "4" "4" "169.098168371651" "171.6756"
"132" "OG0002740" "0.476137373370392" "1" "3" "61.3058769418396" "128.7567"
"133" "OG0002746" "1.06240139963215" "2" "2" "91.1941988613446" "85.8378"
"134" "OG0002747" "0.580997395581391" "2" "3" "74.8073073636545" "128.7567"
"135" "OG0002748" "0.490493946248826" "1" "2" "42.1029212593174" "85.8378"
"136" "OG0000520" "0.513429136564095" "3" "5" "110.179068846404" "214.5945"
"137" "OG0000522" "1.23043370230181" "4" "3" "158.426583077163" "128.7567"
"138" "OG0000523" "1.01290785677495" "3" "3" "130.418673042416" "128.7567"
"139" "OG0000525" "1.55976264444454" "12" "8" "535.546375685205" "343.3512"
"140" "OG0000526" "0.747609940995288" "2" "3" "96.259788889748" "128.7567"
"141" "OG0000529" "0.584201437253751" "4" "7" "175.51298145745" "300.4323"
"142" "OG0001130" "0.479501172374545" "1" "2" "41.1593257340517" "85.8378"
"143" "OG0001132" "1.20063328328651" "4" "3" "154.589579466137" "128.7567"
"144" "OG0001135" "0.558279075404981" "2" "3" "71.8821714281965" "128.7567"
"145" "OG0001136" "0.931431359541008" "3" "3" "119.928028131014" "128.7567"
"146" "OG0001137" "0.747752322086119" "2" "3" "96.2781214091458" "128.7567"
"147" "OG0001139" "0.779602879643878" "2" "2" "66.9193960622953" "85.8378"
"148" "OG0000429" "0.943796125185355" "3" "3" "121.520074551653" "128.7567"
"149" "OG0000428" "1.11651044133972" "3" "3" "143.758199942446" "128.7567"
"150" "OG0000425" "0.517250532695005" "1" "2" "44.3996477753673" "85.8378"
"151" "OG0000426" "0.589168337195609" "4" "6" "151.718741683588" "257.5134"
"152" "OG0000420" "0.878192767907616" "4" "4" "150.764270346201" "171.6756"
"153" "OG0000423" "0.430349804740731" "3" "8" "147.761121877496" "343.3512"
"154" "OG0016236" "0.877728651766793" "2" "2" "75.3422964646277" "85.8378"
"155" "OG0016235" "0.952497848985895" "2" "2" "81.7603198616814" "85.8378"
"156" "OG0016234" "0.714828096872562" "1" "2" "61.3592712137276" "85.8378"
"157" "OG0003199" "0.316545799250852" "1" "2" "27.1715950069348" "85.8378"
"158" "OG0003194" "0.34844360154365" "1" "2" "29.9096321805835" "85.8378"
"159" "OG0003197" "0.280406917995029" "1" "2" "24.0695129454737" "85.8378"
"160" "OG0016099" "1.64529457685162" "3" "2" "141.228466828874" "85.8378"
"161" "OG0003990" "1.01583853242382" "2" "2" "87.1973447784898" "85.8378"
"162" "OG0003991" "1.04964281086036" "2" "2" "90.0990296700691" "85.8378"
"163" "OG0001739" "2.87080313711492" "9" "3" "369.635138284564" "128.7567"
"164" "OG0001730" "0.229680382260377" "1" "3" "29.5728880745847" "128.7567"
"165" "OG0001736" "0.715509439905441" "2" "3" "92.1266343010729" "128.7567"
"166" "OG0001737" "0.653744638590685" "1" "2" "56.1160015384195" "85.8378"
"167" "OG0005294" "0.245381070320442" "1" "3" "31.5944568569281" "128.7567"
"168" "OG0005291" "0.744154784259528" "1" "2" "63.8766095403125" "85.8378"
"169" "OG0005293" "0.493418861566706" "1" "2" "42.3539895553906" "85.8378"
"170" "OG0005299" "0.429465327421483" "1" "2" "36.8643588821398" "85.8378"
"171" "OG0005298" "0.596806811685683" "1" "2" "51.2285837401133" "85.8378"
"172" "OG0001459" "0.43495182401221" "1" "2" "37.3353076791952" "85.8378"
"173" "OG0001458" "0.774106942999803" "2" "3" "99.6714554277427" "128.7567"
"174" "OG0005129" "0.392559500004739" "1" "2" "33.6964438495068" "85.8378"
"175" "OG0005128" "0.406055580035856" "1" "2" "34.8549176680018" "85.8378"
"176" "OG0005452" "1.90598014315855" "6" "3" "245.407713498623" "128.7567"
"177" "OG0005122" "0.791309825927091" "2" "2" "67.9242945759645" "85.8378"
"178" "OG0005127" "0.497632895707239" "1" "2" "42.7157129751388" "85.8378"
"179" "OG0005125" "0.554544023430584" "1" "2" "47.6008389744298" "85.8378"
"180" "OG0005124" "0.485730121720239" "1" "2" "41.6940050421976" "85.8378"
"181" "OG0012715" "0.661968757342274" "1" "2" "56.8219417989947" "85.8378"
"182" "OG0004658" "0.389226859943877" "1" "2" "33.4103773584906" "85.8378"
"183" "OG0004659" "0.507910823372549" "1" "2" "43.5979476744882" "85.8378"
"184" "OG0003608" "0.609343009187035" "1" "2" "52.3046633539948" "85.8378"
"185" "OG0003609" "0.543293038066032" "1" "2" "46.6350791429044" "85.8378"
"186" "OG0003605" "0.436218618758492" "1" "2" "37.4440465532677" "85.8378"
"187" "OG0004651" "1.16299703297825" "2" "2" "99.8291067173802" "85.8378"
"188" "OG0004657" "0.476453215862179" "1" "2" "40.8976958525346" "85.8378"
"189" "OG0004655" "0.627778945605396" "1" "2" "53.8871635770869" "85.8378"
"190" "OG0005042" "0.460764997073931" "1" "2" "39.5510536658327" "85.8378"
"191" "OG0002559" "1.07109729184557" "2" "2" "91.9406351179817" "85.8378"
"192" "OG0002558" "0.44658300225289" "1" "2" "38.3337024307831" "85.8378"
"193" "OG0002557" "0.989346772985941" "2" "2" "84.9233504302126" "85.8378"
"194" "OG0002556" "0.689198068813512" "1" "2" "59.1592459912005" "85.8378"
"195" "OG0002555" "0.549593470066602" "1" "2" "47.175894364883" "85.8378"
"196" "OG0002554" "0.774304841772443" "2" "3" "99.6969362206419" "128.7567"
"197" "OG0002553" "0.957664239637949" "2" "2" "82.2037914691943" "85.8378"
"198" "OG0002551" "0.465175868195336" "1" "2" "39.9296731389776" "85.8378"
"199" "OG0002550" "0.63967081663813" "2" "3" "82.3619034366307" "128.7567"
"200" "OG0005045" "1.45799814700445" "3" "2" "125.151353342939" "85.8378"
"201" "OG0001924" "0.472192340149321" "1" "2" "40.5319516552694" "85.8378"
"202" "OG0001922" "0.631899368134414" "1" "2" "54.2408515820482" "85.8378"
"203" "OG0001921" "0.998017023757712" "2" "2" "85.6675856819097" "85.8378"
"204" "OG0001920" "0.412925469778514" "1" "2" "35.4446138897541" "85.8378"
"205" "OG0001928" "0.726501219138282" "2" "3" "93.5418995222221" "128.7567"
"206" "OG0013949" "0.487103726163827" "1" "2" "41.8119122257053" "85.8378"
"207" "OG0002168" "0.320963533870667" "1" "3" "41.3262054415253" "128.7567"
"208" "OG0002166" "0.495929573522379" "1" "2" "42.5695035460993" "85.8378"
"209" "OG0002164" "0.893346208017223" "2" "2" "76.6828731345408" "85.8378"
"210" "OG0002161" "1.08127345418734" "2" "2" "92.814134505842" "85.8378"
"211" "OG0004860" "1.02809370145988" "2" "2" "88.249301527173" "85.8378"
"212" "OG0003385" "0.719044269977514" "1" "2" "61.7211782374758" "85.8378"
"213" "OG0003384" "0.749340991710154" "1" "2" "64.3217821782178" "85.8378"
"214" "OG0004011" "0.487436668095273" "1" "2" "41.8404912286284" "85.8378"
"215" "OG0005354" "1.17774001595206" "2" "2" "101.09461194129" "85.8378"
"216" "OG0005355" "0.394165482765543" "1" "2" "33.8342978765322" "85.8378"
"217" "OG0005356" "1.15729236844327" "2" "2" "99.3394308639596" "85.8378"
"218" "OG0005357" "0.90577895258044" "2" "2" "77.7500725758093" "85.8378"
"219" "OG0005350" "0.579703903213657" "1" "2" "49.7605077032732" "85.8378"
"220" "OG0005351" "0.517608596988894" "1" "2" "44.4303832266133" "85.8378"
"221" "OG0005358" "0.471595431028924" "1" "2" "40.4807142895745" "85.8378"
"222" "OG0005359" "0.388662985557656" "1" "2" "33.361975621701" "85.8378"
"223" "OG0004407" "0.261546765017616" "1" "2" "22.4505989062292" "85.8378"
"224" "OG0004404" "0.998111139114772" "2" "2" "85.675664337106" "85.8378"
"225" "OG0002838" "0.983390189813337" "3" "3" "126.618075652739" "128.7567"
"226" "OG0002839" "1.1001889627282" "4" "4" "188.875600289741" "171.6756"
"227" "OG0016228" "1.13255966580628" "2" "2" "97.2164300815464" "85.8378"
"228" "OG0004973" "0.496833556399556" "1" "2" "42.6470994475138" "85.8378"
"229" "OG0004972" "0.893131617284857" "2" "2" "76.6644531381741" "85.8378"
"230" "OG0000091" "1.14386904513822" "10" "9" "441.842410452445" "386.2701"
"231" "OG0000094" "1.18790695193463" "30" "25" "1274.59149198468" "1072.9725"
"232" "OG0000095" "0.958492217705742" "21" "22" "905.023496134802" "944.2158"
"233" "OG0005550" "0.739447864683802" "1" "2" "63.4725779191552" "85.8378"
"234" "OG0002760" "0.713121480736323" "1" "2" "61.2127790391484" "85.8378"
"235" "OG0002761" "0.757842531594603" "2" "2" "65.0515356585112" "85.8378"
"236" "OG0002762" "0.979947338151247" "2" "2" "84.1165236227591" "85.8378"
"237" "OG0002763" "0.885030792258684" "2" "2" "75.9690961397425" "85.8378"
"238" "OG0002764" "0.621849261336337" "1" "2" "53.3781725247362" "85.8378"
"239" "OG0002766" "0.350250451341505" "1" "3" "45.0970922882427" "128.7567"
"240" "OG0000546" "0.903252005866494" "5" "5" "193.832912572917" "214.5945"
"241" "OG0000547" "0.268045429442186" "1" "3" "34.5126449450587" "128.7567"
"242" "OG0000544" "0.675061207261808" "2" "3" "86.9186533450464" "128.7567"
"243" "OG0000545" "0.344575966124606" "3" "9" "133.099392892548" "386.2701"
"244" "OG0000542" "0.65356340451043" "2" "3" "84.1506672055281" "128.7567"
"245" "OG0000543" "0.415421728582763" "3" "7" "124.806105388095" "300.4323"
"246" "OG0000541" "0.427450181449426" "2" "5" "91.7284579630489" "214.5945"
"247" "OG0000548" "0.764372223835979" "4" "5" "164.03007518797" "214.5945"
"248" "OG0000549" "0.774469132970508" "4" "5" "166.19681635524" "214.5945"
"249" "OG0001156" "0.948425733145402" "2" "2" "81.4107783965884" "85.8378"
"250" "OG0001155" "0.64530674528777" "2" "3" "83.0875670109938" "128.7567"
"251" "OG0001152" "0.862435031746888" "4" "5" "185.073814420208" "214.5945"
"252" "OG0001150" "0.94284002742631" "2" "2" "80.9313137062141" "85.8378"
"253" "OG0001151" "1.36965810586887" "5" "4" "235.136877119902" "171.6756"
"254" "OG0001159" "0.929840282624939" "5" "5" "199.538610529757" "214.5945"
"255" "OG0002498" "0.652791536690133" "2" "3" "84.0512840521504" "128.7567"
"256" "OG0002496" "0.598062060213767" "1" "2" "51.3363315122173" "85.8378"
"257" "OG0002492" "0.391208875560123" "1" "3" "50.370763827832" "128.7567"
"258" "OG0002490" "0.557227409315557" "1" "2" "47.8311749153469" "85.8378"
"259" "OG0002491" "0.896803069783704" "2" "2" "76.9796025434796" "85.8378"
"260" "OG0004350" "0.366890909314534" "1" "2" "31.4931084955591" "85.8378"
"261" "OG0004357" "0.299577141700583" "1" "2" "25.7150427738663" "85.8378"
"262" "OG0004356" "0.595792272959289" "1" "2" "51.1414979678248" "85.8378"
"263" "OG0003019" "0.447648468532067" "1" "2" "38.4251597121619" "85.8378"
"264" "OG0003013" "0.928395447012483" "2" "2" "79.6914227015681" "85.8378"
"265" "OG0003015" "0.41570176216922" "1" "2" "35.682924720729" "85.8378"
"266" "OG0003017" "0.461870756596522" "1" "2" "39.645969630581" "85.8378"
"267" "OG0016258" "0.503654278123593" "1" "2" "43.2325751947174" "85.8378"
"268" "OG0016255" "0.758976124361149" "2" "2" "65.1488407676874" "85.8378"
"269" "OG0016257" "0.30184194863915" "1" "2" "25.9094488188976" "85.8378"
"270" "OG0016251" "0.899537100371698" "2" "2" "77.2142857142857" "85.8378"
"271" "OG0003176" "0.582524515911318" "1" "2" "50.0026228918926" "85.8378"
"272" "OG0003177" "0.482883405975079" "1" "2" "41.4496492254077" "85.8378"
"273" "OG0003179" "0.689221079319078" "1" "2" "59.1612211623752" "85.8378"
"274" "OG0001710" "0.616439477889386" "2" "4" "105.827617230347" "171.6756"
"275" "OG0001711" "0.400578910553056" "1" "3" "51.5772186124067" "128.7567"
"276" "OG0001712" "0.685912367425344" "1" "2" "58.8772086125832" "85.8378"
"277" "OG0001716" "0.485635064014385" "1" "2" "41.6858454978539" "85.8378"
"278" "OG0001718" "0.512699592298182" "2" "3" "66.0135075956593" "128.7567"
"279" "OG0001438" "0.940563544317451" "4" "4" "161.471810808825" "171.6756"
"280" "OG0001436" "0.925141263805947" "3" "3" "119.118136161483" "128.7567"
"281" "OG0001432" "0.772553809891125" "2" "3" "99.4714791340086" "128.7567"
"282" "OG0011825" "0.337700889538207" "1" "2" "28.9875014160027" "85.8378"
"283" "OG0000393" "1.42676114435494" "16" "11" "673.585207663005" "472.1079"
"284" "OG0000397" "0.760948840442027" "7" "9" "293.931784692426" "386.2701"
"285" "OG0000398" "0.507774035017916" "4" "7" "152.551721220713" "300.4323"
"286" "OG0001381" "0.650855628749702" "3" "4" "111.736030578982" "171.6756"
"287" "OG0001385" "0.678844822637575" "2" "3" "87.4058191748995" "128.7567"
"288" "OG0001389" "0.635698286600332" "2" "3" "81.8504135783129" "128.7567"
"289" "OG0001388" "0.840365907517001" "2" "2" "72.1351606962629" "85.8378"
"290" "OG0004098" "0.974793082846011" "2" "2" "83.6740936867193" "85.8378"
"291" "OG0004095" "0.610261425536402" "1" "2" "52.3834981929086" "85.8378"
"292" "OG0004096" "0.92078692141235" "2" "2" "79.038323602809" "85.8378"
"293" "OG0005503" "0.668261603540575" "2" "3" "86.0431588085928" "128.7567"
"294" "OG0005502" "0.462988435589352" "1" "3" "59.6128631046475" "128.7567"
"295" "OG0005505" "0.876027367175835" "2" "2" "75.1962619381659" "85.8378"
"296" "OG0005504" "0.248899700995548" "1" "3" "32.0475041311735" "128.7567"
"297" "OG0004672" "1.25746605649968" "3" "2" "107.938119864608" "85.8378"
"298" "OG0004677" "0.818132365313418" "2" "2" "70.2266823473001" "85.8378"
"299" "OG0004678" "0.39570895227764" "1" "2" "33.9667859038176" "85.8378"
"300" "OG0004679" "0.445647463881455" "1" "2" "38.2533978751636" "85.8378"
"301" "OG0004589" "0.578199120680626" "1" "2" "49.6313404811595" "85.8378"
"302" "OG0005386" "0.459198169692121" "1" "2" "39.4165606503983" "85.8378"
"303" "OG0002534" "0.956968601299115" "2" "2" "82.1440794045932" "85.8378"
"304" "OG0002537" "0.982494204879596" "2" "2" "84.3351410596138" "85.8378"
"305" "OG0002530" "0.51029512766434" "1" "2" "43.8026111094261" "85.8378"
"306" "OG0002533" "0.44320142972111" "1" "2" "38.0434356841147" "85.8378"
"307" "OG0002538" "0.995774319158909" "2" "2" "85.4750768530986" "85.8378"
"308" "OG0001949" "0.911914238330169" "3" "3" "117.415068010406" "128.7567"
"309" "OG0001945" "0.434853260326243" "1" "2" "37.326847189232" "85.8378"
"310" "OG0001944" "0.560847087472261" "1" "2" "48.1418801250264" "85.8378"
"311" "OG0001947" "0.655704386124661" "1" "2" "56.2842219552914" "85.8378"
"312" "OG0001946" "0.462187581120443" "1" "2" "39.6731651507004" "85.8378"
"313" "OG0001943" "0.647580132087312" "1" "2" "55.5868538620843" "85.8378"
"314" "OG0002145" "1.05360822460261" "2" "2" "90.439412061794" "85.8378"
"315" "OG0002146" "1.0263002608981" "2" "2" "88.0953565349187" "85.8378"
"316" "OG0002147" "0.948884789599947" "2" "2" "81.4501827927223" "85.8378"
"317" "OG0002148" "0.458463065448609" "1" "2" "39.3534609193646" "85.8378"
"318" "OG0002149" "0.443673905690862" "1" "2" "38.0839919819111" "85.8378"
"319" "OG0004843" "0.698730701839099" "1" "2" "59.9775062383242" "85.8378"
"320" "OG0002856" "0.829424034024843" "2" "2" "71.1959343478177" "85.8378"
"321" "OG0002853" "1.08966940611724" "2" "2" "93.5348245484106" "85.8378"
"322" "OG0002851" "0.532902039111279" "1" "2" "45.7431386528261" "85.8378"
"323" "OG0014578" "0.446861204471701" "1" "2" "38.357582697201" "85.8378"
"324" "OG0016302" "0.436782612344099" "1" "2" "37.4924585218703" "85.8378"
"325" "OG0004465" "0.443960354369546" "1" "2" "38.1085801063022" "85.8378"
"326" "OG0004467" "1.18133110337969" "4" "3" "152.104294478528" "128.7567"
"327" "OG0004461" "0.889097207363062" "2" "2" "76.318148266189" "85.8378"
"328" "OG0004463" "0.879666039780387" "2" "2" "75.5085975894609" "85.8378"
"329" "OG0002709" "0.544010468883285" "1" "2" "46.6966618259097" "85.8378"
"330" "OG0002706" "0.447006038410931" "1" "2" "38.3700149239098" "85.8378"
"331" "OG0002707" "0.963229367057718" "2" "2" "82.681489763627" "85.8378"
"332" "OG0002704" "0.63938301311343" "1" "2" "54.883231203028" "85.8378"
"333" "OG0000565" "0.609295625890227" "5" "9" "235.35268234218" "386.2701"
"334" "OG0000562" "1.68929905436685" "10" "6" "435.017143106791" "257.5134"
"335" "OG0000563" "0.925352306603223" "3" "3" "119.145309335619" "128.7567"
"336" "OG0004894" "0.522391360073388" "1" "2" "44.8409250877075" "85.8378"
"337" "OG0001179" "0.824161405006896" "4" "5" "176.860504626752" "214.5945"
"338" "OG0001175" "0.645527939396598" "3" "5" "138.526745390843" "214.5945"
"339" "OG0001176" "1.10671891619832" "3" "3" "142.497475477272" "128.7567"
"340" "OG0001170" "0.808946451386736" "2" "2" "69.4381837048443" "85.8378"
"341" "OG0001171" "1.02762536055831" "6" "6" "264.627300523596" "257.5134"
