"gene_id" "time" "count"
"1" "Tfasc_v1.00175-RA" "0100" -0.633857891882626
"2" "Tfasc_v1.01059-RA" "0100" -3.66989758682037
"3" "Tfasc_v1.01928-RA" "0100" -4.14624941263776
"4" "Tfasc_v1.02314-RA" "0100" -2.60108870988447
"5" "Tfasc_v1.02978-RA" "0100" -2.23514793557597
"6" "Tfasc_v1.03489-RA" "0100" -0.685498921876
"7" "Tfasc_v1.03748-RA" "0100" -1.42025577956361
"8" "Tfasc_v1.03774-RA" "0100" -4.0185297061854
"9" "Tfasc_v1.03788-RA" "0100" -0.915000142665663
"10" "Tfasc_v1.03967-RA" "0100" -2.69320705011939
"11" "Tfasc_v1.04378-RA" "0100" -0.854775755963945
"12" "Tfasc_v1.04391-RA" "0100" -0.773149365930559
"13" "Tfasc_v1.04395-RA" "0100" -0.827451845023925
"14" "Tfasc_v1.04452-RA" "0100" -1.16498410983911
"15" "Tfasc_v1.04456-RA" "0100" -0.59528457731113
"16" "Tfasc_v1.04834-RA" "0100" -1.16701730600582
"17" "Tfasc_v1.04836-RA" "0100" -1.17141126648373
"18" "Tfasc_v1.05024-RA" "0100" -0.459135293195786
"19" "Tfasc_v1.05384-RA" "0100" -1.32927950672249
"20" "Tfasc_v1.05738-RA" "0100" -0.659811735441338
"21" "Tfasc_v1.06437-RA" "0100" -0.500820272923606
"22" "Tfasc_v1.06756-RA" "0100" -0.910522245036819
"23" "Tfasc_v1.07221-RA" "0100" -1.06771944944015
"24" "Tfasc_v1.07222-RA" "0100" -0.61002889356923
"25" "Tfasc_v1.07319-RA" "0100" -2.04023327889775
"26" "Tfasc_v1.07662-RA" "0100" -0.983740271826704
"27" "Tfasc_v1.07683-RA" "0100" -0.488175486129795
"28" "Tfasc_v1.07867-RA" "0100" -1.21881703891613
"29" "Tfasc_v1.07915-RA" "0100" -1.95124528700507
"30" "Tfasc_v1.08072-RA" "0100" -0.518434491662629
"31" "Tfasc_v1.08072-RB" "0100" -0.547060950220617
"32" "Tfasc_v1.08324-RA" "0100" -0.33668454638954
"33" "Tfasc_v1.08435-RA" "0100" -2.73796620130068
"34" "Tfasc_v1.08668-RA" "0100" -1.41237222222225
"35" "Tfasc_v1.08834-RA" "0100" -0.297979264332737
"36" "Tfasc_v1.09056-RA" "0100" -1.57524893023791
"37" "Tfasc_v1.09101-RA" "0100" -0.653906989388229
"38" "Tfasc_v1.09150-RA" "0100" -0.609039894487215
"39" "Tfasc_v1.09441-RA" "0100" -0.829005747589642
"40" "Tfasc_v1.09668-RA" "0100" -1.62032639556465
"41" "Tfasc_v1.11117-RA" "0100" -0.194896557407629
"42" "Tfasc_v1.12033-RA" "0100" -1.40760659459999
"43" "Tfasc_v1.12682-RA" "0100" -5.12039929072995
"44" "Tfasc_v1.12845-RA" "0100" -0.354831080271146
"45" "Tfasc_v1.13108-RA" "0100" -0.963761653820283
"46" "Tfasc_v1.13221-RA" "0100" -0.518423254117228
"47" "Tfasc_v1.13695-RA" "0100" -0.721412242380024
"48" "Tfasc_v1.14081-RA" "0100" -1.2055395367503
"49" "Tfasc_v1.14176-RA" "0100" -1.31810259805202
"50" "Tfasc_v1.14287-RA" "0100" -0.775970968572002
"51" "Tfasc_v1.14390-RA" "0100" -2.4932627032204
"52" "Tfasc_v1.14807-RA" "0100" -2.33184082662364
"53" "Tfasc_v1.15124-RA" "0100" -0.489622201570128
"54" "Tfasc_v1.15577-RA" "0100" -0.606003346319195
"55" "Tfasc_v1.15772-RA" "0100" -2.80980101295745
"56" "Tfasc_v1.16132-RA" "0100" -0.831422613530124
"57" "Tfasc_v1.16264-RA" "0100" -2.02209877464782
"58" "Tfasc_v1.16334-RA" "0100" -0.87448102032449
"59" "Tfasc_v1.16359-RA" "0100" -0.355946449912105
"60" "Tfasc_v1.16534-RA" "0100" -0.841184319380249
"61" "Tfasc_v1.17685-RA" "0100" -2.10539543344513
"62" "Tfasc_v1.17923-RA" "0100" -0.510496300575458
