"og_id" "correction_factor" "corr_Tfas_count" "old_Tfas_count" "total_mean_cov" "expected_mean_cov"
"195" "OG0000547" "0.249160024933314" "1" "3" "34.512052029603" "138.5136"
"196" "OG0000544" "0.627502770487483" "2" "3" "86.917667750195" "138.5136"
"197" "OG0000545" "0.329088557990584" "3" "9" "136.749722658254" "415.5408"
"198" "OG0000542" "0.599890026142849" "2" "3" "83.0929271251402" "138.5136"
"199" "OG0000543" "0.386090668017978" "3" "7" "124.783886158342" "323.1984"
"200" "OG0000541" "0.39739379661398" "2" "5" "91.7407423111169" "230.856"
"201" "OG0000548" "0.710657657923403" "4" "5" "164.059584277565" "230.856"
"202" "OG0000549" "0.719909704681231" "4" "5" "166.19547478389" "230.856"
"203" "OG0001155" "0.59998600634078" "2" "3" "83.1062216878843" "138.5136"
"204" "OG0001152" "0.801699435704592" "4" "5" "185.077124929019" "230.856"
"205" "OG0001153" "0.714066728663901" "4" "5" "164.846588712434" "230.856"
"206" "OG0001158" "0.739545450610273" "4" "5" "170.728504546085" "230.856"
"207" "OG0001159" "0.864307536460984" "4" "5" "199.530580637237" "230.856"
"208" "OG0002498" "0.606848508323998" "2" "3" "84.056771542587" "138.5136"
"209" "OG0002496" "0.555930985711296" "1" "2" "51.3360014549467" "92.3424"
"210" "OG0002492" "0.363584998926499" "1" "3" "50.3614671073056" "138.5136"
"211" "OG0002490" "0.517936811003291" "1" "2" "47.8275281763903" "92.3424"
"212" "OG0002491" "0.833545005582637" "2" "2" "76.9715463235141" "92.3424"
"213" "OG0000409" "0.424278599680451" "3" "8" "156.715616652528" "369.3696"
"214" "OG0004350" "0.340993528085851" "1" "2" "31.4881607679149" "92.3424"
"215" "OG0004357" "0.278143566167269" "1" "2" "25.6844444444444" "92.3424"
"216" "OG0004356" "0.574749505389064" "1" "2" "53.0737487264391" "92.3424"
"217" "OG0003019" "0.416055918983024" "1" "2" "38.419602093098" "92.3424"
"218" "OG0003015" "0.386428121763094" "1" "2" "35.6837001910963" "92.3424"
"219" "OG0003017" "0.429317546631971" "1" "2" "39.6442126181081" "92.3424"
"220" "OG0003016" "0.365172384083682" "1" "2" "33.720894360009" "92.3424"
"221" "OG0016258" "0.468275492063898" "1" "2" "43.2416827983613" "92.3424"
"222" "OG0016255" "0.705526443423931" "1" "2" "65.15000504923" "92.3424"
"223" "OG0016257" "0.280529847291974" "1" "2" "25.9047993705744" "92.3424"
"224" "OG0016253" "0.585907768588761" "1" "2" "54.1041295301308" "92.3424"
"225" "OG0003176" "0.541453043333268" "1" "2" "49.999073508698" "92.3424"
"226" "OG0003177" "0.44889167278202" "1" "2" "41.4517344047064" "92.3424"
"227" "OG0003179" "0.640696030752363" "1" "2" "59.163409150147" "92.3424"
"228" "OG0001710" "0.573039436178125" "2" "4" "105.83167366267" "184.6848"
"229" "OG0001711" "0.372351620059873" "1" "3" "51.5757633603253" "138.5136"
"230" "OG0001712" "0.637551509658456" "1" "2" "58.873036525485" "92.3424"
"231" "OG0001716" "0.451537875071592" "1" "2" "41.6960910750109" "92.3424"
"232" "OG0001717" "0.990716472178273" "4" "4" "182.97027352095" "184.6848"
"233" "OG0001718" "0.476736791894411" "1" "3" "66.0345292977456" "138.5136"
"234" "OG0001432" "0.718115251170654" "2" "3" "99.4687286545515" "138.5136"
"235" "OG0011825" "0.314127532119394" "1" "2" "29.0072902219819" "92.3424"
"236" "OG0000393" "1.32592117866501" "11" "11" "673.413091168156" "507.8832"
"237" "OG0000392" "0.59444170006332" "7" "11" "301.906952841599" "507.8832"
"238" "OG0000397" "0.70734962194544" "6" "9" "293.932627782906" "415.5408"
"239" "OG0000398" "0.471982649623815" "3" "7" "152.544037186178" "323.1984"
"240" "OG0001381" "0.604974101340012" "2" "4" "111.72952091116" "184.6848"
"241" "OG0001385" "0.630941707514392" "2" "3" "87.3940072979655" "138.5136"
"242" "OG0001389" "0.590872479886043" "2" "3" "81.8438743299434" "138.5136"
"243" "OG0001388" "0.781163238573087" "2" "2" "72.1344882416114" "92.3424"
"244" "OG0004095" "0.448341169432284" "1" "2" "41.4008996041838" "92.3424"
"245" "OG0004090" "0.547707175351966" "1" "2" "50.5765950692214" "92.3424"
"246" "OG0000021" "0.95098956819749" "75" "79" "3468.75803454163" "3647.5248"
"247" "OG0005503" "0.621138117658082" "2" "3" "86.0360767740445" "138.5136"
"248" "OG0005502" "0.430340672464944" "1" "3" "59.6080357695402" "138.5136"
"249" "OG0005505" "0.8447352680628" "2" "2" "78.0048820175623" "92.3424"
"250" "OG0005504" "0.231337555947092" "1" "3" "32.0433976894332" "138.5136"
"251" "OG0004676" "0.511362759327678" "1" "2" "47.2204644669402" "92.3424"
"252" "OG0004677" "0.760502672336043" "2" "2" "70.2266419699238" "92.3424"
"253" "OG0004678" "0.367697402715816" "1" "2" "33.9540606405449" "92.3424"
"254" "OG0004679" "0.414247820217474" "1" "2" "38.2526379136501" "92.3424"
"255" "OG0004589" "0.537462465940035" "1" "2" "49.6305740148211" "92.3424"
"256" "OG0005386" "0.426856444596965" "1" "2" "39.4169485495508" "92.3424"
"257" "OG0002530" "0.474315693812057" "1" "2" "43.7994495242705" "92.3424"
