"gene_id" "time" "count"
"1" "Tfasc_v1.00141-RA" "0100" -0.797580828791166
"2" "Tfasc_v1.00709-RA" "0100" -0.0111965217830622
"3" "Tfasc_v1.00779-RA" "0100" -0.303105129755365
"4" "Tfasc_v1.01301-RA" "0100" -0.378904606711708
"5" "Tfasc_v1.01883-RA" "0100" -1.75413142330353
"6" "Tfasc_v1.02566-RA" "0100" -1.14482762832715
"7" "Tfasc_v1.05995-RA" "0100" -0.182829066537677
"8" "Tfasc_v1.05995-RC" "0100" -0.0715383599123177
"9" "Tfasc_v1.06111-RA" "0100" -0.854847498282488
"10" "Tfasc_v1.06949-RA" "0100" -1.23914269978964
"11" "Tfasc_v1.08799-RA" "0100" -3.42599071860075
"12" "Tfasc_v1.09607-RA" "0100" -0.316675558210861
"13" "Tfasc_v1.11282-RA" "0100" -0.708080014919811
"14" "Tfasc_v1.11392-RA" "0100" -1.02923637276406
"15" "Tfasc_v1.12094-RA" "0100" -1.01542641285799
"16" "Tfasc_v1.12097-RA" "0100" -0.388424021771966
"17" "Tfasc_v1.12153-RA" "0100" -1.10382738192868
"18" "Tfasc_v1.12677-RA" "0100" -0.416760565297708
"19" "Tfasc_v1.13974-RA" "0100" -0.213403119415001
"20" "Tfasc_v1.13975-RA" "0100" -0.207887195622507
"21" "Tfasc_v1.14452-RA" "0100" -1.17376505753657
"22" "Tfasc_v1.14652-RA" "0100" -0.831572105167865
"23" "Tfasc_v1.15626-RA" "0100" -1.96381874903847
"24" "Tfasc_v1.15864-RA" "0100" -0.680130838367656
"25" "Tfasc_v1.17152-RA" "0100" -0.35873304459479
"26" "Tfasc_v1.17252-RA" "0100" -0.253451424329847
"27" "Tfasc_v1.17578-RA" "0100" -0.861299437315447
"28" "Tfasc_v1.17626-RA" "0100" -0.387183462529405
"29" "Tfasc_v1.19257-RA" "0100" -0.403074221545322
"30" "Tfasc_v1.20188-RA" "0100" 0.0554959302067395
"31" "Tfasc_v1.20406-RA" "0100" -0.359021418662187
"32" "Tfasc_v1.21208-RA" "0100" -0.573135970408004
"33" "Tfasc_v1.21335-RA" "0100" -1.91137220731657
"34" "Tfasc_v1.21568-RA" "0100" -0.382504121128769
"35" "Tfasc_v1.27769-RA" "0100" -1.11823396453912
"36" "Tfasc_v1.29519-RA" "0100" -0.341018626563318
"37" "Tfasc_v1.29583-RA" "0100" -0.630526821161833
"38" "Tfasc_v1.29806-RA" "0100" -1.14410668734367
"39" "Tfasc_v1.00141-RA" "0500" -0.234039096236541
"40" "Tfasc_v1.00709-RA" "0500" 0.285206434356365
"41" "Tfasc_v1.00779-RA" "0500" -0.181100741292888
"42" "Tfasc_v1.01301-RA" "0500" -0.193735581764473
"43" "Tfasc_v1.01883-RA" "0500" -2.2902972643598
"44" "Tfasc_v1.02566-RA" "0500" -2.47751676947075
"45" "Tfasc_v1.05995-RA" "0500" 0.0179126900280277
"46" "Tfasc_v1.05995-RC" "0500" 0.405180257019645
"47" "Tfasc_v1.06111-RA" "0500" -1.45273038320054
"48" "Tfasc_v1.06949-RA" "0500" -1.10900037295846
"49" "Tfasc_v1.08799-RA" "0500" -5.67493915825112
"50" "Tfasc_v1.09607-RA" "0500" 0.0815182484089229
"51" "Tfasc_v1.11282-RA" "0500" -0.858506512393821
"52" "Tfasc_v1.11392-RA" "0500" -0.272882653048028
"53" "Tfasc_v1.12094-RA" "0500" -2.10795889889073
"54" "Tfasc_v1.12097-RA" "0500" -0.0919333583524892
"55" "Tfasc_v1.12153-RA" "0500" -0.999228519436115
"56" "Tfasc_v1.12677-RA" "0500" -0.177778948638475
"57" "Tfasc_v1.13974-RA" "0500" 0.902420068848768
"58" "Tfasc_v1.13975-RA" "0500" 0.787283975860377
"59" "Tfasc_v1.14452-RA" "0500" -0.158365291726915
"60" "Tfasc_v1.14652-RA" "0500" -0.0195058777873824
"61" "Tfasc_v1.15626-RA" "0500" -3.42146291372452
