"gene_id" "time" "count"
"1" "Tfasc_v1.00079-RA" "0100" 1.5253658314098
"2" "Tfasc_v1.00259-RA" "0100" 2.10246057988367
"3" "Tfasc_v1.00839-RA" "0100" 0.927758341587716
"4" "Tfasc_v1.01001-RA" "0100" 1.49167073758687
"5" "Tfasc_v1.01158-RA" "0100" 0.701206042693899
"6" "Tfasc_v1.01161-RA" "0100" 1.14126225541467
"7" "Tfasc_v1.01545-RA" "0100" 0.375058931253727
"8" "Tfasc_v1.02163-RA" "0100" 3.31270919215415
"9" "Tfasc_v1.02452-RA" "0100" 3.94430557681913
"10" "Tfasc_v1.02456-RA" "0100" 3.45149675008527
"11" "Tfasc_v1.03333-RA" "0100" 0.715734857441518
"12" "Tfasc_v1.03344-RA" "0100" 4.97007074519678
"13" "Tfasc_v1.03365-RA" "0100" 1.40376178154141
"14" "Tfasc_v1.03954-RA" "0100" 1.2791702370519
"15" "Tfasc_v1.04021-RA" "0100" 0.453456290423834
"16" "Tfasc_v1.04343-RA" "0100" 0.994712717473094
"17" "Tfasc_v1.04347-RA" "0100" 4.30889458895052
"18" "Tfasc_v1.04605-RA" "0100" 3.40922577388674
"19" "Tfasc_v1.04615-RA" "0100" 2.71334892685485
"20" "Tfasc_v1.04936-RA" "0100" 1.05212874053725
"21" "Tfasc_v1.05150-RA" "0100" 4.17786366583017
"22" "Tfasc_v1.05233-RA" "0100" 2.30227974965196
"23" "Tfasc_v1.05519-RA" "0100" 2.50062070728706
"24" "Tfasc_v1.05612-RA" "0100" 3.28725372270952
"25" "Tfasc_v1.05629-RA" "0100" 2.50634707752751
"26" "Tfasc_v1.05688-RA" "0100" 2.05168869895874
"27" "Tfasc_v1.06305-RA" "0100" 0.488002167418987
"28" "Tfasc_v1.06462-RA" "0100" 1.68312365666111
"29" "Tfasc_v1.06495-RA" "0100" 2.66832192582782
"30" "Tfasc_v1.06505-RA" "0100" 0.606336801715343
"31" "Tfasc_v1.07146-RA" "0100" 0.951340119724531
"32" "Tfasc_v1.07242-RA" "0100" 1.39717167014099
"33" "Tfasc_v1.07245-RA" "0100" 2.00262100328646
"34" "Tfasc_v1.07566-RA" "0100" 1.33643395095107
"35" "Tfasc_v1.07854-RB" "0100" 1.376708379237
"36" "Tfasc_v1.08268-RA" "0100" 0.888749084614079
"37" "Tfasc_v1.08419-RA" "0100" 2.76142667560569
"38" "Tfasc_v1.08611-RA" "0100" 5.00802597129046
"39" "Tfasc_v1.08818-RA" "0100" 3.50280441219759
"40" "Tfasc_v1.09221-RA" "0100" 0.801989222629065
"41" "Tfasc_v1.10791-RA" "0100" 0.320379845224907
"42" "Tfasc_v1.10963-RA" "0100" 5.28430929027869
"43" "Tfasc_v1.10972-RA" "0100" 1.18145972700172
"44" "Tfasc_v1.11259-RA" "0100" 2.34383858372907
"45" "Tfasc_v1.11391-RA" "0100" 1.86612498357768
"46" "Tfasc_v1.11573-RA" "0100" 0.832248152657392
"47" "Tfasc_v1.11796-RA" "0100" 5.97857647344492
"48" "Tfasc_v1.11797-RA" "0100" 3.26576469036339
"49" "Tfasc_v1.11802-RA" "0100" 2.83925176182708
"50" "Tfasc_v1.12353-RA" "0100" 0.371802183990417
"51" "Tfasc_v1.12690-RA" "0100" 0.937057993621487
"52" "Tfasc_v1.13574-RA" "0100" 1.69272733761441
"53" "Tfasc_v1.13745-RA" "0100" 1.13682981834705
"54" "Tfasc_v1.13968-RA" "0100" 2.60190489298972
"55" "Tfasc_v1.14301-RA" "0100" 2.29173783792185
"56" "Tfasc_v1.14461-RA" "0100" 0.52997973211493
"57" "Tfasc_v1.14715-RB" "0100" 0.786915189532955
"58" "Tfasc_v1.14811-RA" "0100" 1.30707375295701
"59" "Tfasc_v1.14899-RA" "0100" 4.00529725738207
"60" "Tfasc_v1.15469-RA" "0100" 0.480079585045196
"61" "Tfasc_v1.15588-RA" "0100" 2.97814347938634
"62" "Tfasc_v1.15788-RA" "0100" 2.45459183481105
"63" "Tfasc_v1.16014-RA" "0100" 2.01260491555394
"64" "Tfasc_v1.16016-RA" "0100" 1.13254298815976
"65" "Tfasc_v1.16347-RA" "0100" 1.82873267750873
"66" "Tfasc_v1.16492-RA" "0100" 1.05563533265163
"67" "Tfasc_v1.17015-RA" "0100" 1.49806233911649
"68" "Tfasc_v1.17141-RA" "0100" 3.64454042394783
"69" "Tfasc_v1.17172-RA" "0100" 2.51927981646073
"70" "Tfasc_v1.17507-RB" "0100" 0.364017128043556
"71" "Tfasc_v1.17792-RA" "0100" 4.14649031758267
"72" "Tfasc_v1.17809-RA" "0100" 4.1439132968182
"73" "Tfasc_v1.17810-RA" "0100" 4.20951187776647
"74" "Tfasc_v1.17818-RA" "0100" 1.05537376408791
"75" "Tfasc_v1.17835-RA" "0100" 1.2311303511086
"76" "Tfasc_v1.18055-RA" "0100" 1.23700251196539
"77" "Tfasc_v1.18352-RA" "0100" 1.32228340327362
"78" "Tfasc_v1.19063-RA" "0100" 1.8887359876741
"79" "Tfasc_v1.19297-RA" "0100" 0.44211600531616
"80" "Tfasc_v1.19397-RA" "0100" 1.25686315320988
"81" "Tfasc_v1.19804-RA" "0100" 2.40702259686207
"82" "Tfasc_v1.20118-RA" "0100" 1.52187186879959
"83" "Tfasc_v1.20485-RA" "0100" 0.50194509161273
"84" "Tfasc_v1.20609-RA" "0100" 0.879611969449224
"85" "Tfasc_v1.20633-RA" "0100" 0.884774047464537
"86" "Tfasc_v1.20759-RA" "0100" 2.7189331923109
"87" "Tfasc_v1.21017-RA" "0100" 0.871601477397952
"88" "Tfasc_v1.21051-RA" "0100" 0.78862518266088
"89" "Tfasc_v1.21145-RA" "0100" 1.10981743101192
"90" "Tfasc_v1.21175-RA" "0100" 1.38301005912826
"91" "Tfasc_v1.21180-RA" "0100" 0.215560040759453
"92" "Tfasc_v1.22050-RA" "0100" 0.465297333507915
"93" "Tfasc_v1.23348-RA" "0100" 0.950360222484433
"94" "Tfasc_v1.23417-RA" "0100" 1.58505519212224
"95" "Tfasc_v1.23596-RA" "0100" 2.31912527442873
"96" "Tfasc_v1.23645-RA" "0100" 2.91768770148627
"97" "Tfasc_v1.24694-RA" "0100" 1.94486858400005
"98" "Tfasc_v1.24844-RA" "0100" 5.79577012719606
"99" "Tfasc_v1.24882-RA" "0100" 2.70797064401705
"100" "Tfasc_v1.25119-RB" "0100" 3.12006960532859
"101" "Tfasc_v1.25154-RA" "0100" 0.960511476592486
"102" "Tfasc_v1.25338-RA" "0100" 0.822150251061172
"103" "Tfasc_v1.25405-RA" "0100" 0.193465965486424
"104" "Tfasc_v1.25407-RA" "0100" 0.356072458830542
"105" "Tfasc_v1.25531-RA" "0100" 2.30803673185755
"106" "Tfasc_v1.25569-RA" "0100" 3.13564025148774
"107" "Tfasc_v1.25856-RA" "0100" 2.78781900862381
"108" "Tfasc_v1.26173-RA" "0100" 0.338021854286307
"109" "Tfasc_v1.26302-RA" "0100" 1.96075985841411
"110" "Tfasc_v1.26429-RA" "0100" 0.161972681202685
"111" "Tfasc_v1.26433-RA" "0100" 3.46359428697736
"112" "Tfasc_v1.26452-RA" "0100" 0.690899896717157
"113" "Tfasc_v1.26784-RA" "0100" 0.965352179192515
"114" "Tfasc_v1.26921-RA" "0100" 0.408129082436991
"115" "Tfasc_v1.27204-RA" "0100" 5.55891301065112
"116" "Tfasc_v1.27433-RA" "0100" 4.78837017029797
"117" "Tfasc_v1.27641-RA" "0100" 1.34954866151919
"118" "Tfasc_v1.27782-RA" "0100" 0.210423852642313
"119" "Tfasc_v1.28062-RA" "0100" 0.647036532254198
"120" "Tfasc_v1.28063-RA" "0100" 2.2505322469067
"121" "Tfasc_v1.28231-RA" "0100" 2.70420697636932
"122" "Tfasc_v1.28352-RA" "0100" 1.28808261464947
"123" "Tfasc_v1.28707-RA" "0100" 0.288739099579484
"124" "Tfasc_v1.28989-RA" "0100" 1.28397193738706
"125" "Tfasc_v1.28992-RA" "0100" 0.551633821493827
"126" "Tfasc_v1.29346-RA" "0100" 1.19269408637239
"127" "Tfasc_v1.29377-RA" "0100" 1.39074310308507
"128" "Tfasc_v1.29553-RA" "0100" 1.28313712057928
"129" "Tfasc_v1.29554-RA" "0100" 0.884749769141128
"130" "Tfasc_v1.29923-RA" "0100" 1.91289768796701
"131" "Tfasc_v1.29924-RA" "0100" 1.64354124628241
"132" "Tfasc_v1.30365-RA" "0100" 0.860061018610684
"133" "Tfasc_v1.30451-RA" "0100" 1.40181526169942
"134" "Tfasc_v1.30530-RA" "0100" 2.61474498739575
"135" "Tfasc_v1.00079-RA" "0500" 1.40509373744333
"136" "Tfasc_v1.00259-RA" "0500" 2.22241981346556
"137" "Tfasc_v1.00839-RA" "0500" 1.21875463193882
"138" "Tfasc_v1.01001-RA" "0500" 1.59107150331227
"139" "Tfasc_v1.01158-RA" "0500" 1.40192483476212
"140" "Tfasc_v1.01161-RA" "0500" 1.12809932788473
"141" "Tfasc_v1.01545-RA" "0500" 0.414767918729083
"142" "Tfasc_v1.02163-RA" "0500" 3.50264006864285
"143" "Tfasc_v1.02452-RA" "0500" 4.04088359092305
"144" "Tfasc_v1.02456-RA" "0500" 3.71904467477302
"145" "Tfasc_v1.03333-RA" "0500" 1.12638517950973
"146" "Tfasc_v1.03344-RA" "0500" 5.16276944889677
"147" "Tfasc_v1.03365-RA" "0500" 1.35358727242161
"148" "Tfasc_v1.03954-RA" "0500" 1.5020788724476
"149" "Tfasc_v1.04021-RA" "0500" 0.700183206153399
"150" "Tfasc_v1.04343-RA" "0500" 1.20311743348862
"151" "Tfasc_v1.04347-RA" "0500" 3.73035896502065
"152" "Tfasc_v1.04605-RA" "0500" 2.81589986645426
"153" "Tfasc_v1.04615-RA" "0500" 2.66907625970753
