"chrom" "V2" "V3" "counts"
"482" "Scaffold_2321" "10000001" "1.1e+07" "10"
"483" "Scaffold_2321" "11000001" "1.2e+07" "16"
"484" "Scaffold_2321" "12000001" "1.3e+07" "11"
"485" "Scaffold_2321" "13000001" "1.4e+07" "18"
"486" "Scaffold_2321" "14000001" "1.5e+07" "31"
"487" "Scaffold_2321" "15000001" "1.6e+07" "43"
"488" "Scaffold_2321" "16000001" "1.7e+07" "42"
"489" "Scaffold_2321" "17000001" "1.8e+07" "28"
"490" "Scaffold_2321" "18000001" "1.9e+07" "3"
"491" "Scaffold_2321" "19000001" "2e+07" "18"
"492" "Scaffold_2321" "20000001" "2.1e+07" "21"
"493" "Scaffold_2321" "21000001" "2.2e+07" "13"
"494" "Scaffold_2320" "1" "1e+06" "111"
"495" "Scaffold_2320" "1000001" "2e+06" "116"
"496" "Scaffold_2320" "2000001" "3e+06" "115"
"497" "Scaffold_2320" "3000001" "4e+06" "74"
"498" "Scaffold_2320" "4000001" "5e+06" "43"
"499" "Scaffold_2320" "5000001" "6e+06" "33"
"500" "Scaffold_2320" "6000001" "7e+06" "27"
"501" "Scaffold_2320" "7000001" "8e+06" "21"
"502" "Scaffold_2320" "8000001" "9e+06" "14"
"503" "Scaffold_2320" "9000001" "1e+07" "18"
"504" "Scaffold_2320" "10000001" "1.1e+07" "14"
"505" "Scaffold_2320" "11000001" "1.2e+07" "8"
"506" "Scaffold_2320" "12000001" "1.3e+07" "26"
"507" "Scaffold_2320" "13000001" "1.4e+07" "26"
"508" "Scaffold_2320" "14000001" "1.5e+07" "21"
"509" "Scaffold_2320" "15000001" "1.6e+07" "20"
"510" "Scaffold_2320" "16000001" "1.7e+07" "14"
"511" "Scaffold_2320" "17000001" "1.8e+07" "31"
"512" "Scaffold_2320" "18000001" "1.9e+07" "13"
"513" "Scaffold_2320" "19000001" "2e+07" "7"
"514" "Scaffold_346" "1" "1e+06" "104"
"515" "Scaffold_346" "1000001" "2e+06" "108"
"516" "Scaffold_346" "2000001" "3e+06" "68"
"517" "Scaffold_346" "3000001" "4e+06" "37"
"518" "Scaffold_346" "4000001" "5e+06" "35"
"519" "Scaffold_346" "5000001" "6e+06" "10"
"520" "Scaffold_346" "6000001" "7e+06" "12"
"521" "Scaffold_346" "7000001" "8e+06" "8"
"522" "Scaffold_346" "8000001" "9e+06" "7"
"523" "Scaffold_346" "9000001" "1e+07" "7"
"524" "Scaffold_346" "10000001" "1.1e+07" "5"
"525" "Scaffold_346" "11000001" "1.2e+07" "20"
"526" "Scaffold_346" "12000001" "1.3e+07" "16"
"527" "Scaffold_346" "13000001" "1.4e+07" "13"
"528" "Scaffold_346" "14000001" "1.5e+07" "26"
"529" "Scaffold_346" "15000001" "1.6e+07" "32"
"530" "Scaffold_346" "16000001" "1.7e+07" "37"
"531" "Scaffold_346" "17000001" "1.8e+07" "61"
"532" "Scaffold_346" "18000001" "1.9e+07" "82"
"533" "Scaffold_346" "19000001" "2e+07" "25"
"534" "Scaffold_845" "1" "1e+06" "54"
"535" "Scaffold_845" "1000001" "2e+06" "61"
"536" "Scaffold_845" "2000001" "3e+06" "54"
"537" "Scaffold_845" "3000001" "4e+06" "34"
"538" "Scaffold_845" "4000001" "5e+06" "33"
"539" "Scaffold_845" "5000001" "6e+06" "28"
"540" "Scaffold_845" "6000001" "7e+06" "21"
"541" "Scaffold_845" "7000001" "8e+06" "16"
"542" "Scaffold_845" "8000001" "9e+06" "20"
"543" "Scaffold_845" "9000001" "1e+07" "11"
"544" "Scaffold_845" "10000001" "1.1e+07" "8"
"545" "Scaffold_845" "11000001" "1.2e+07" "24"
"546" "Scaffold_845" "12000001" "1.3e+07" "33"
"547" "Scaffold_845" "13000001" "1.4e+07" "56"
"548" "Scaffold_845" "14000001" "1.5e+07" "76"
"549" "Scaffold_845" "15000001" "1.6e+07" "98"
"550" "Scaffold_845" "16000001" "1.7e+07" "125"
"551" "Scaffold_845" "17000001" "1.8e+07" "104"
"552" "Scaffold_845" "18000001" "1.9e+07" "0"
"553" "Scaffold_2316" "1" "1e+06" "59"
"554" "Scaffold_2316" "1000001" "2e+06" "36"
"555" "Scaffold_2316" "2000001" "3e+06" "40"
"556" "Scaffold_2316" "3000001" "4e+06" "10"
"557" "Scaffold_2316" "4000001" "5e+06" "13"
"558" "Scaffold_2316" "5000001" "6e+06" "5"
"559" "Scaffold_2316" "6000001" "7e+06" "20"
"560" "Scaffold_2316" "7000001" "8e+06" "24"
"561" "Scaffold_2316" "8000001" "9e+06" "30"
"562" "Scaffold_2316" "9000001" "1e+07" "41"
"563" "Scaffold_2316" "10000001" "1.1e+07" "35"
"564" "Scaffold_2316" "11000001" "1.2e+07" "22"
"565" "Scaffold_2316" "12000001" "1.3e+07" "56"
"566" "Scaffold_2316" "13000001" "1.4e+07" "89"
"567" "Scaffold_2316" "14000001" "1.5e+07" "100"
"568" "Scaffold_2316" "15000001" "1.6e+07" "120"
"569" "Scaffold_2316" "16000001" "1.7e+07" "118"
"570" "Scaffold_2316" "17000001" "1.8e+07" "5"
"571" "Scaffold_2312" "1" "1e+06" "72"
"572" "Scaffold_2312" "1000001" "2e+06" "58"
"573" "Scaffold_2312" "2000001" "3e+06" "56"
"574" "Scaffold_2312" "3000001" "4e+06" "53"
"575" "Scaffold_2312" "4000001" "5e+06" "36"
"576" "Scaffold_2312" "5000001" "6e+06" "26"
"577" "Scaffold_2312" "6000001" "7e+06" "17"
"578" "Scaffold_2312" "7000001" "8e+06" "14"
"579" "Scaffold_2312" "8000001" "9e+06" "12"
"580" "Scaffold_2312" "9000001" "1e+07" "13"
"581" "Scaffold_2312" "10000001" "1.1e+07" "19"
"582" "Scaffold_2312" "11000001" "1.2e+07" "14"
"583" "Scaffold_2312" "12000001" "1.3e+07" "32"
"584" "Scaffold_2312" "13000001" "1.4e+07" "40"
"585" "Scaffold_2312" "14000001" "1.5e+07" "107"
"586" "Scaffold_2312" "15000001" "1.6e+07" "120"
"587" "Scaffold_2312" "16000001" "1.7e+07" "73"
"588" "Scaffold_53" "1" "1e+06" "14"
"589" "Scaffold_53" "1000001" "2e+06" "25"
"590" "Scaffold_53" "2000001" "3e+06" "30"
"591" "Scaffold_53" "3000001" "4e+06" "22"
"592" "Scaffold_53" "4000001" "5e+06" "11"
"593" "Scaffold_53" "5000001" "6e+06" "28"
"594" "Scaffold_53" "6000001" "7e+06" "31"
"595" "Scaffold_53" "7000001" "8e+06" "21"
"596" "Scaffold_53" "8000001" "9e+06" "56"
"597" "Scaffold_53" "9000001" "1e+07" "82"
"598" "Scaffold_53" "10000001" "1.1e+07" "94"
"599" "Scaffold_53" "11000001" "1.2e+07" "106"
"600" "Scaffold_53" "12000001" "1.3e+07" "97"
"601" "Scaffold_53" "13000001" "1.4e+07" "45"
"602" "Scaffold_2319" "1" "1e+06" "114"
"603" "Scaffold_2319" "1000001" "2e+06" "109"
"604" "Scaffold_2319" "2000001" "3e+06" "64"
"605" "Scaffold_2319" "3000001" "4e+06" "49"
"606" "Scaffold_2319" "4000001" "5e+06" "16"
"607" "Scaffold_2319" "5000001" "6e+06" "27"
"608" "Scaffold_2319" "6000001" "7e+06" "27"
"609" "Scaffold_2319" "7000001" "8e+06" "46"
"610" "Scaffold_2319" "8000001" "9e+06" "22"
"611" "Scaffold_2319" "9000001" "1e+07" "48"
"612" "Scaffold_2319" "10000001" "1.1e+07" "57"
"613" "Scaffold_2319" "11000001" "1.2e+07" "87"
"614" "Scaffold_2319" "12000001" "1.3e+07" "32"
