"chrom" "V2" "V3" "counts"
"473" "Scaffold_4582" "28000001" "2.9e+07" "12"
"474" "Scaffold_4582" "29000001" "3e+07" "10"
"475" "Scaffold_4582" "30000001" "3.1e+07" "4"
"476" "Scaffold_4582" "31000001" "3.2e+07" "10"
"477" "Scaffold_4582" "32000001" "3.3e+07" "20"
"478" "Scaffold_4582" "33000001" "3.4e+07" "16"
"479" "Scaffold_4582" "34000001" "3.5e+07" "10"
"480" "Scaffold_4582" "35000001" "3.6e+07" "17"
"481" "Scaffold_4582" "36000001" "3.7e+07" "11"
"482" "Scaffold_4582" "37000001" "3.8e+07" "14"
"483" "Scaffold_4582" "38000001" "3.9e+07" "19"
"484" "Scaffold_4582" "39000001" "4e+07" "9"
"485" "Scaffold_4582" "40000001" "4.1e+07" "17"
"486" "Scaffold_4582" "41000001" "4.2e+07" "20"
"487" "Scaffold_4582" "42000001" "4.3e+07" "15"
"488" "Scaffold_4582" "43000001" "4.4e+07" "7"
"489" "Scaffold_4582" "44000001" "4.5e+07" "21"
"490" "Scaffold_4582" "45000001" "4.6e+07" "30"
"491" "Scaffold_4582" "46000001" "4.7e+07" "30"
"492" "Scaffold_4582" "47000001" "4.8e+07" "39"
"493" "Scaffold_4582" "48000001" "4.9e+07" "62"
"494" "Scaffold_4582" "49000001" "5e+07" "95"
"495" "Scaffold_4582" "50000001" "5.1e+07" "34"
"496" "Scaffold_7805" "1" "1e+06" "103"
"497" "Scaffold_7805" "1000001" "2e+06" "123"
"498" "Scaffold_7805" "2000001" "3e+06" "116"
"499" "Scaffold_7805" "3000001" "4e+06" "57"
"500" "Scaffold_7805" "4000001" "5e+06" "51"
"501" "Scaffold_7805" "5000001" "6e+06" "36"
"502" "Scaffold_7805" "6000001" "7e+06" "15"
"503" "Scaffold_7805" "7000001" "8e+06" "17"
"504" "Scaffold_7805" "8000001" "9e+06" "7"
"505" "Scaffold_7805" "9000001" "1e+07" "9"
"506" "Scaffold_7805" "10000001" "1.1e+07" "5"
"507" "Scaffold_7805" "11000001" "1.2e+07" "14"
"508" "Scaffold_7805" "12000001" "1.3e+07" "17"
"509" "Scaffold_7805" "13000001" "1.4e+07" "8"
"510" "Scaffold_7805" "14000001" "1.5e+07" "17"
"511" "Scaffold_7805" "15000001" "1.6e+07" "19"
"512" "Scaffold_7805" "16000001" "1.7e+07" "20"
"513" "Scaffold_7805" "17000001" "1.8e+07" "14"
"514" "Scaffold_7805" "18000001" "1.9e+07" "18"
"515" "Scaffold_7805" "19000001" "2e+07" "11"
"516" "Scaffold_7805" "20000001" "2.1e+07" "10"
"517" "Scaffold_7805" "21000001" "2.2e+07" "9"
"518" "Scaffold_7805" "22000001" "2.3e+07" "10"
"519" "Scaffold_7805" "23000001" "2.4e+07" "12"
"520" "Scaffold_7805" "24000001" "2.5e+07" "8"
"521" "Scaffold_7805" "25000001" "2.6e+07" "14"
"522" "Scaffold_7805" "26000001" "2.7e+07" "9"
"523" "Scaffold_7805" "27000001" "2.8e+07" "13"
"524" "Scaffold_7805" "28000001" "2.9e+07" "21"
"525" "Scaffold_7805" "29000001" "3e+07" "15"
"526" "Scaffold_7805" "30000001" "3.1e+07" "8"
"527" "Scaffold_7805" "31000001" "3.2e+07" "13"
"528" "Scaffold_7805" "32000001" "3.3e+07" "13"
"529" "Scaffold_7805" "33000001" "3.4e+07" "18"
"530" "Scaffold_7805" "34000001" "3.5e+07" "12"
"531" "Scaffold_7805" "35000001" "3.6e+07" "16"
"532" "Scaffold_7805" "36000001" "3.7e+07" "14"
"533" "Scaffold_7805" "37000001" "3.8e+07" "22"
"534" "Scaffold_7805" "38000001" "3.9e+07" "14"
"535" "Scaffold_7805" "39000001" "4e+07" "13"
"536" "Scaffold_7805" "40000001" "4.1e+07" "16"
"537" "Scaffold_7805" "41000001" "4.2e+07" "21"
"538" "Scaffold_7805" "42000001" "4.3e+07" "31"
"539" "Scaffold_7805" "43000001" "4.4e+07" "31"
"540" "Scaffold_7805" "44000001" "4.5e+07" "46"
"541" "Scaffold_7805" "45000001" "4.6e+07" "54"
"542" "Scaffold_7805" "46000001" "4.7e+07" "106"
"543" "Scaffold_7805" "47000001" "4.8e+07" "131"
"544" "Scaffold_7805" "48000001" "4.9e+07" "43"
"545" "Scaffold_269" "1" "1e+06" "97"
"546" "Scaffold_269" "1000001" "2e+06" "65"
"547" "Scaffold_269" "2000001" "3e+06" "45"
"548" "Scaffold_269" "3000001" "4e+06" "39"
"549" "Scaffold_269" "4000001" "5e+06" "13"
"550" "Scaffold_269" "5000001" "6e+06" "7"
"551" "Scaffold_269" "6000001" "7e+06" "10"
"552" "Scaffold_269" "7000001" "8e+06" "26"
"553" "Scaffold_269" "8000001" "9e+06" "9"
"554" "Scaffold_269" "9000001" "1e+07" "12"
"555" "Scaffold_269" "10000001" "1.1e+07" "21"
"556" "Scaffold_269" "11000001" "1.2e+07" "13"
"557" "Scaffold_269" "12000001" "1.3e+07" "17"
"558" "Scaffold_269" "13000001" "1.4e+07" "15"
"559" "Scaffold_269" "14000001" "1.5e+07" "13"
"560" "Scaffold_269" "15000001" "1.6e+07" "10"
"561" "Scaffold_269" "16000001" "1.7e+07" "13"
"562" "Scaffold_269" "17000001" "1.8e+07" "6"
"563" "Scaffold_269" "18000001" "1.9e+07" "14"
"564" "Scaffold_269" "19000001" "2e+07" "9"
"565" "Scaffold_269" "20000001" "2.1e+07" "11"
"566" "Scaffold_269" "21000001" "2.2e+07" "10"
"567" "Scaffold_269" "22000001" "2.3e+07" "12"
"568" "Scaffold_269" "23000001" "2.4e+07" "8"
"569" "Scaffold_269" "24000001" "2.5e+07" "13"
"570" "Scaffold_269" "25000001" "2.6e+07" "9"
"571" "Scaffold_269" "26000001" "2.7e+07" "11"
"572" "Scaffold_269" "27000001" "2.8e+07" "7"
"573" "Scaffold_269" "28000001" "2.9e+07" "7"
"574" "Scaffold_269" "29000001" "3e+07" "7"
"575" "Scaffold_269" "30000001" "3.1e+07" "15"
"576" "Scaffold_269" "31000001" "3.2e+07" "9"
"577" "Scaffold_269" "32000001" "3.3e+07" "10"
"578" "Scaffold_269" "33000001" "3.4e+07" "8"
"579" "Scaffold_269" "34000001" "3.5e+07" "5"
"580" "Scaffold_269" "35000001" "3.6e+07" "7"
"581" "Scaffold_269" "36000001" "3.7e+07" "3"
"582" "Scaffold_269" "37000001" "3.8e+07" "12"
"583" "Scaffold_269" "38000001" "3.9e+07" "14"
"584" "Scaffold_269" "39000001" "4e+07" "16"
"585" "Scaffold_269" "40000001" "4.1e+07" "20"
"586" "Scaffold_269" "41000001" "4.2e+07" "11"
"587" "Scaffold_269" "42000001" "4.3e+07" "36"
"588" "Scaffold_269" "43000001" "4.4e+07" "67"
"589" "Scaffold_269" "44000001" "4.5e+07" "105"
"590" "Scaffold_269" "45000001" "4.6e+07" "118"
"591" "Scaffold_6112" "1" "1e+06" "117"
"592" "Scaffold_6112" "1000001" "2e+06" "128"
"593" "Scaffold_6112" "2000001" "3e+06" "102"
"594" "Scaffold_6112" "3000001" "4e+06" "69"
"595" "Scaffold_6112" "4000001" "5e+06" "46"
"596" "Scaffold_6112" "5000001" "6e+06" "29"
"597" "Scaffold_6112" "6000001" "7e+06" "5"
"598" "Scaffold_6112" "7000001" "8e+06" "7"
"599" "Scaffold_6112" "8000001" "9e+06" "15"
"600" "Scaffold_6112" "9000001" "1e+07" "16"
"601" "Scaffold_6112" "10000001" "1.1e+07" "16"
"602" "Scaffold_6112" "11000001" "1.2e+07" "15"
"603" "Scaffold_6112" "12000001" "1.3e+07" "13"
"604" "Scaffold_6112" "13000001" "1.4e+07" "18"
"605" "Scaffold_6112" "14000001" "1.5e+07" "9"
"606" "Scaffold_6112" "15000001" "1.6e+07" "16"
"607" "Scaffold_6112" "16000001" "1.7e+07" "16"
"608" "Scaffold_6112" "17000001" "1.8e+07" "10"
"609" "Scaffold_6112" "18000001" "1.9e+07" "14"
"610" "Scaffold_6112" "19000001" "2e+07" "13"
"611" "Scaffold_6112" "20000001" "2.1e+07" "7"
"612" "Scaffold_6112" "21000001" "2.2e+07" "20"
"613" "Scaffold_6112" "22000001" "2.3e+07" "11"
"614" "Scaffold_6112" "23000001" "2.4e+07" "9"
"615" "Scaffold_6112" "24000001" "2.5e+07" "13"
"616" "Scaffold_6112" "25000001" "2.6e+07" "9"
"617" "Scaffold_6112" "26000001" "2.7e+07" "16"
"618" "Scaffold_6112" "27000001" "2.8e+07" "16"
"619" "Scaffold_6112" "28000001" "2.9e+07" "8"
"620" "Scaffold_6112" "29000001" "3e+07" "13"
"621" "Scaffold_6112" "30000001" "3.1e+07" "17"
"622" "Scaffold_6112" "31000001" "3.2e+07" "12"
"623" "Scaffold_6112" "32000001" "3.3e+07" "13"
"624" "Scaffold_6112" "33000001" "3.4e+07" "24"
"625" "Scaffold_6112" "34000001" "3.5e+07" "8"
"626" "Scaffold_6112" "35000001" "3.6e+07" "18"
"627" "Scaffold_6112" "36000001" "3.7e+07" "25"
"628" "Scaffold_6112" "37000001" "3.8e+07" "22"
"629" "Scaffold_6112" "38000001" "3.9e+07" "21"
"630" "Scaffold_6112" "39000001" "4e+07" "28"
"631" "Scaffold_6112" "40000001" "4.1e+07" "36"
"632" "Scaffold_6112" "41000001" "4.2e+07" "38"
"633" "Scaffold_6112" "42000001" "4.3e+07" "75"
"634" "Scaffold_6112" "43000001" "4.4e+07" "28"
"635" "Scaffold_10423" "1" "1e+06" "86"
"636" "Scaffold_10423" "1000001" "2e+06" "69"
"637" "Scaffold_10423" "2000001" "3e+06" "54"
"638" "Scaffold_10423" "3000001" "4e+06" "25"
"639" "Scaffold_10423" "4000001" "5e+06" "20"
"640" "Scaffold_10423" "5000001" "6e+06" "15"
"641" "Scaffold_10423" "6000001" "7e+06" "26"
"642" "Scaffold_10423" "7000001" "8e+06" "22"
"643" "Scaffold_10423" "8000001" "9e+06" "20"
"644" "Scaffold_10423" "9000001" "1e+07" "16"
"645" "Scaffold_10423" "10000001" "1.1e+07" "17"
"646" "Scaffold_10423" "11000001" "1.2e+07" "6"
"647" "Scaffold_10423" "12000001" "1.3e+07" "5"
"648" "Scaffold_10423" "13000001" "1.4e+07" "9"
"649" "Scaffold_10423" "14000001" "1.5e+07" "11"
"650" "Scaffold_10423" "15000001" "1.6e+07" "11"
"651" "Scaffold_10423" "16000001" "1.7e+07" "8"
"652" "Scaffold_10423" "17000001" "1.8e+07" "16"
"653" "Scaffold_10423" "18000001" "1.9e+07" "18"
"654" "Scaffold_10423" "19000001" "2e+07" "14"
"655" "Scaffold_10423" "20000001" "2.1e+07" "15"
"656" "Scaffold_10423" "21000001" "2.2e+07" "11"
"657" "Scaffold_10423" "22000001" "2.3e+07" "5"
"658" "Scaffold_10423" "23000001" "2.4e+07" "14"
"659" "Scaffold_10423" "24000001" "2.5e+07" "8"
"660" "Scaffold_10423" "25000001" "2.6e+07" "17"
"661" "Scaffold_10423" "26000001" "2.7e+07" "15"
"662" "Scaffold_10423" "27000001" "2.8e+07" "15"
"663" "Scaffold_10423" "28000001" "2.9e+07" "9"
"664" "Scaffold_10423" "29000001" "3e+07" "15"
"665" "Scaffold_10423" "30000001" "3.1e+07" "18"
"666" "Scaffold_10423" "31000001" "3.2e+07" "7"
"667" "Scaffold_10423" "32000001" "3.3e+07" "30"
"668" "Scaffold_10423" "33000001" "3.4e+07" "31"
"669" "Scaffold_10423" "34000001" "3.5e+07" "40"
"670" "Scaffold_10423" "35000001" "3.6e+07" "77"
"671" "Scaffold_10423" "36000001" "3.7e+07" "68"
"672" "Scaffold_10423" "37000001" "3.8e+07" "91"
"673" "Scaffold_10423" "38000001" "3.9e+07" "45"
"674" "Scaffold_10423" "39000001" "4e+07" "3"
"675" "Scaffold_7317" "1" "1e+06" "128"
"676" "Scaffold_7317" "1000001" "2e+06" "126"
"677" "Scaffold_7317" "2000001" "3e+06" "114"
"678" "Scaffold_7317" "3000001" "4e+06" "114"
"679" "Scaffold_7317" "4000001" "5e+06" "85"
"680" "Scaffold_7317" "5000001" "6e+06" "43"
"681" "Scaffold_7317" "6000001" "7e+06" "26"
"682" "Scaffold_7317" "7000001" "8e+06" "35"
"683" "Scaffold_7317" "8000001" "9e+06" "27"
"684" "Scaffold_7317" "9000001" "1e+07" "10"
"685" "Scaffold_7317" "10000001" "1.1e+07" "7"
"686" "Scaffold_7317" "11000001" "1.2e+07" "4"
"687" "Scaffold_7317" "12000001" "1.3e+07" "15"
"688" "Scaffold_7317" "13000001" "1.4e+07" "10"
"689" "Scaffold_7317" "14000001" "1.5e+07" "8"
"690" "Scaffold_7317" "15000001" "1.6e+07" "20"
"691" "Scaffold_7317" "16000001" "1.7e+07" "11"
"692" "Scaffold_7317" "17000001" "1.8e+07" "5"
"693" "Scaffold_7317" "18000001" "1.9e+07" "17"
"694" "Scaffold_7317" "19000001" "2e+07" "22"
"695" "Scaffold_7317" "20000001" "2.1e+07" "8"
"696" "Scaffold_7317" "21000001" "2.2e+07" "14"
"697" "Scaffold_7317" "22000001" "2.3e+07" "10"
"698" "Scaffold_7317" "23000001" "2.4e+07" "22"
"699" "Scaffold_7317" "24000001" "2.5e+07" "14"
"700" "Scaffold_7317" "25000001" "2.6e+07" "19"
"701" "Scaffold_7317" "26000001" "2.7e+07" "28"
"702" "Scaffold_7317" "27000001" "2.8e+07" "40"
"703" "Scaffold_7317" "28000001" "2.9e+07" "49"
"704" "Scaffold_7317" "29000001" "3e+07" "47"
"705" "Scaffold_7317" "30000001" "3.1e+07" "53"
"706" "Scaffold_7317" "31000001" "3.2e+07" "69"
"707" "Scaffold_7317" "32000001" "3.3e+07" "85"
"708" "Scaffold_7317" "33000001" "3.4e+07" "113"
"709" "Scaffold_7317" "34000001" "3.5e+07" "64"
"710" "Scaffold_7317" "35000001" "3.6e+07" "47"
"711" "Scaffold_7317" "36000001" "3.7e+07" "69"
"712" "Scaffold_7317" "37000001" "3.8e+07" "85"
"713" "Scaffold_7317" "38000001" "3.9e+07" "43"
"714" "Scaffold_4198" "1" "1e+06" "98"
"715" "Scaffold_4198" "1000001" "2e+06" "102"
"716" "Scaffold_4198" "2000001" "3e+06" "101"
"717" "Scaffold_4198" "3000001" "4e+06" "120"
"718" "Scaffold_4198" "4000001" "5e+06" "120"
"719" "Scaffold_4198" "5000001" "6e+06" "76"
"720" "Scaffold_4198" "6000001" "7e+06" "75"
"721" "Scaffold_4198" "7000001" "8e+06" "41"
"722" "Scaffold_4198" "8000001" "9e+06" "45"
"723" "Scaffold_4198" "9000001" "1e+07" "28"
"724" "Scaffold_4198" "10000001" "1.1e+07" "40"
"725" "Scaffold_4198" "11000001" "1.2e+07" "16"
"726" "Scaffold_4198" "12000001" "1.3e+07" "17"
"727" "Scaffold_4198" "13000001" "1.4e+07" "18"
"728" "Scaffold_4198" "14000001" "1.5e+07" "24"
"729" "Scaffold_4198" "15000001" "1.6e+07" "16"
"730" "Scaffold_4198" "16000001" "1.7e+07" "12"
"731" "Scaffold_4198" "17000001" "1.8e+07" "11"
"732" "Scaffold_4198" "18000001" "1.9e+07" "19"
"733" "Scaffold_4198" "19000001" "2e+07" "17"
"734" "Scaffold_4198" "20000001" "2.1e+07" "12"
"735" "Scaffold_4198" "21000001" "2.2e+07" "7"
"736" "Scaffold_4198" "22000001" "2.3e+07" "11"
"737" "Scaffold_4198" "23000001" "2.4e+07" "16"
"738" "Scaffold_4198" "24000001" "2.5e+07" "29"
"739" "Scaffold_4198" "25000001" "2.6e+07" "23"
"740" "Scaffold_4198" "26000001" "2.7e+07" "11"
"741" "Scaffold_4198" "27000001" "2.8e+07" "19"
"742" "Scaffold_4198" "28000001" "2.9e+07" "12"
"743" "Scaffold_4198" "29000001" "3e+07" "7"
"744" "Scaffold_4198" "30000001" "3.1e+07" "6"
"745" "Scaffold_4198" "31000001" "3.2e+07" "19"
"746" "Scaffold_4198" "32000001" "3.3e+07" "47"
"747" "Scaffold_4198" "33000001" "3.4e+07" "53"
"748" "Scaffold_4198" "34000001" "3.5e+07" "70"
"749" "Scaffold_7315" "1" "1e+06" "48"
"750" "Scaffold_7315" "1000001" "2e+06" "30"
"751" "Scaffold_7315" "2000001" "3e+06" "47"
"752" "Scaffold_7315" "3000001" "4e+06" "28"
"753" "Scaffold_7315" "4000001" "5e+06" "18"
"754" "Scaffold_7315" "5000001" "6e+06" "7"
"755" "Scaffold_7315" "6000001" "7e+06" "12"
"756" "Scaffold_7315" "7000001" "8e+06" "31"
"757" "Scaffold_7315" "8000001" "9e+06" "15"
"758" "Scaffold_7315" "9000001" "1e+07" "22"
"759" "Scaffold_7315" "10000001" "1.1e+07" "19"
"760" "Scaffold_7315" "11000001" "1.2e+07" "13"
"761" "Scaffold_7315" "12000001" "1.3e+07" "2"
"762" "Scaffold_7315" "13000001" "1.4e+07" "12"
"763" "Scaffold_7315" "14000001" "1.5e+07" "11"
"764" "Scaffold_7315" "15000001" "1.6e+07" "26"
"765" "Scaffold_7315" "16000001" "1.7e+07" "11"
"766" "Scaffold_7315" "17000001" "1.8e+07" "13"
"767" "Scaffold_7315" "18000001" "1.9e+07" "15"
"768" "Scaffold_7315" "19000001" "2e+07" "20"
"769" "Scaffold_7315" "20000001" "2.1e+07" "8"
"770" "Scaffold_7315" "21000001" "2.2e+07" "11"
"771" "Scaffold_7315" "22000001" "2.3e+07" "17"
"772" "Scaffold_7315" "23000001" "2.4e+07" "21"
"773" "Scaffold_7315" "24000001" "2.5e+07" "39"
"774" "Scaffold_7315" "25000001" "2.6e+07" "41"
"775" "Scaffold_7315" "26000001" "2.7e+07" "56"
"776" "Scaffold_7315" "27000001" "2.8e+07" "88"
"777" "Scaffold_7315" "28000001" "2.9e+07" "124"
"778" "Scaffold_7315" "29000001" "3e+07" "134"
"779" "Scaffold_7315" "30000001" "3.1e+07" "25"
"780" "Scaffold_10425" "1" "1e+06" "106"
"781" "Scaffold_10425" "1000001" "2e+06" "125"
"782" "Scaffold_10425" "2000001" "3e+06" "105"
"783" "Scaffold_10425" "3000001" "4e+06" "84"
"784" "Scaffold_10425" "4000001" "5e+06" "64"
"785" "Scaffold_10425" "5000001" "6e+06" "52"
"786" "Scaffold_10425" "6000001" "7e+06" "47"
"787" "Scaffold_10425" "7000001" "8e+06" "24"
"788" "Scaffold_10425" "8000001" "9e+06" "28"
"789" "Scaffold_10425" "9000001" "1e+07" "25"
"790" "Scaffold_10425" "10000001" "1.1e+07" "9"
"791" "Scaffold_10425" "11000001" "1.2e+07" "20"
"792" "Scaffold_10425" "12000001" "1.3e+07" "18"
"793" "Scaffold_10425" "13000001" "1.4e+07" "17"
"794" "Scaffold_10425" "14000001" "1.5e+07" "9"
"795" "Scaffold_10425" "15000001" "1.6e+07" "21"
"796" "Scaffold_10425" "16000001" "1.7e+07" "18"
"797" "Scaffold_10425" "17000001" "1.8e+07" "29"
"798" "Scaffold_10425" "18000001" "1.9e+07" "21"
"799" "Scaffold_10425" "19000001" "2e+07" "37"
"800" "Scaffold_10425" "20000001" "2.1e+07" "37"
"801" "Scaffold_10425" "21000001" "2.2e+07" "29"
"802" "Scaffold_10425" "22000001" "2.3e+07" "38"
"803" "Scaffold_10425" "23000001" "2.4e+07" "38"
"804" "Scaffold_10425" "24000001" "2.5e+07" "18"
"805" "Scaffold_10425" "25000001" "2.6e+07" "64"
"806" "Scaffold_10425" "26000001" "2.7e+07" "33"
"807" "Scaffold_10425" "27000001" "2.8e+07" "52"
"808" "Scaffold_10425" "28000001" "2.9e+07" "46"
"809" "Scaffold_10428" "1" "1e+06" "80"
"810" "Scaffold_10428" "1000001" "2e+06" "119"
"811" "Scaffold_10428" "2000001" "3e+06" "109"
"812" "Scaffold_10428" "3000001" "4e+06" "72"
"813" "Scaffold_10428" "4000001" "5e+06" "48"
"814" "Scaffold_10428" "5000001" "6e+06" "33"
"815" "Scaffold_10428" "6000001" "7e+06" "24"
"816" "Scaffold_10428" "7000001" "8e+06" "7"
"817" "Scaffold_10428" "8000001" "9e+06" "31"
"818" "Scaffold_10428" "9000001" "1e+07" "16"
"819" "Scaffold_10428" "10000001" "1.1e+07" "31"
"820" "Scaffold_10428" "11000001" "1.2e+07" "22"
"821" "Scaffold_10428" "12000001" "1.3e+07" "7"
"822" "Scaffold_10428" "13000001" "1.4e+07" "7"
"823" "Scaffold_10428" "14000001" "1.5e+07" "15"
"824" "Scaffold_10428" "15000001" "1.6e+07" "17"
"825" "Scaffold_10428" "16000001" "1.7e+07" "14"
"826" "Scaffold_10428" "17000001" "1.8e+07" "21"
"827" "Scaffold_10428" "18000001" "1.9e+07" "8"
"828" "Scaffold_10428" "19000001" "2e+07" "9"
"829" "Scaffold_10428" "20000001" "2.1e+07" "13"
"830" "Scaffold_10428" "21000001" "2.2e+07" "22"
"831" "Scaffold_10428" "22000001" "2.3e+07" "21"
"832" "Scaffold_10428" "23000001" "2.4e+07" "28"
"833" "Scaffold_10428" "24000001" "2.5e+07" "28"
"834" "Scaffold_10428" "25000001" "2.6e+07" "40"
"835" "Scaffold_10428" "26000001" "2.7e+07" "2"
"836" "Scaffold_10433" "1" "1e+06" "109"
"837" "Scaffold_10433" "1000001" "2e+06" "121"
"838" "Scaffold_10433" "2000001" "3e+06" "85"
"839" "Scaffold_10433" "3000001" "4e+06" "11"
"840" "Scaffold_10433" "4000001" "5e+06" "16"
"841" "Scaffold_10433" "5000001" "6e+06" "16"
"842" "Scaffold_10433" "6000001" "7e+06" "8"
"843" "Scaffold_10433" "7000001" "8e+06" "25"
"844" "Scaffold_10433" "8000001" "9e+06" "18"
"845" "Scaffold_10433" "9000001" "1e+07" "17"
"846" "Scaffold_10433" "10000001" "1.1e+07" "23"
"847" "Scaffold_10433" "11000001" "1.2e+07" "36"
"848" "Scaffold_10433" "12000001" "1.3e+07" "48"
"849" "Scaffold_10433" "13000001" "1.4e+07" "68"
"850" "Scaffold_10433" "14000001" "1.5e+07" "82"
"851" "Scaffold_10433" "15000001" "1.6e+07" "105"
"852" "Scaffold_10433" "16000001" "1.7e+07" "107"
"853" "Scaffold_10433" "17000001" "1.8e+07" "101"
"854" "Scaffold_10433" "18000001" "1.9e+07" "102"
"855" "Scaffold_10433" "19000001" "2e+07" "78"
"856" "Scaffold_10433" "20000001" "2.1e+07" "30"
"857" "Scaffold_612" "1" "1e+06" "94"
"858" "Scaffold_612" "1000001" "2e+06" "60"
"859" "Scaffold_612" "2000001" "3e+06" "64"
"860" "Scaffold_612" "3000001" "4e+06" "59"
"861" "Scaffold_612" "4000001" "5e+06" "41"
"862" "Scaffold_612" "5000001" "6e+06" "25"
"863" "Scaffold_612" "6000001" "7e+06" "27"
"864" "Scaffold_612" "7000001" "8e+06" "37"
"865" "Scaffold_612" "8000001" "9e+06" "29"
"866" "Scaffold_612" "9000001" "1e+07" "24"
"867" "Scaffold_612" "10000001" "1.1e+07" "20"
"868" "Scaffold_612" "11000001" "1.2e+07" "26"
"869" "Scaffold_612" "12000001" "1.3e+07" "4"
"870" "Scaffold_612" "13000001" "1.4e+07" "51"
"871" "Scaffold_612" "14000001" "1.5e+07" "79"
"872" "Scaffold_612" "15000001" "1.6e+07" "109"
"873" "Scaffold_612" "16000001" "1.7e+07" "114"
"874" "Scaffold_612" "17000001" "1.8e+07" "135"
"875" "Scaffold_612" "18000001" "1.9e+07" "39"
"876" "Scaffold_10430" "1" "1e+06" "132"
"877" "Scaffold_10430" "1000001" "2e+06" "130"
"878" "Scaffold_10430" "2000001" "3e+06" "69"
"879" "Scaffold_10430" "3000001" "4e+06" "41"
"880" "Scaffold_10430" "4000001" "5e+06" "37"
"881" "Scaffold_10430" "5000001" "6e+06" "31"
"882" "Scaffold_10430" "6000001" "7e+06" "29"
"883" "Scaffold_10430" "7000001" "8e+06" "40"
"884" "Scaffold_10430" "8000001" "9e+06" "53"
"885" "Scaffold_10430" "9000001" "1e+07" "65"
"886" "Scaffold_10430" "10000001" "1.1e+07" "79"
"887" "Scaffold_10430" "11000001" "1.2e+07" "39"
"888" "Scaffold_10431" "1" "1e+06" "69"
"889" "Scaffold_10431" "1000001" "2e+06" "44"
"890" "Scaffold_10431" "2000001" "3e+06" "39"
"891" "Scaffold_10431" "3000001" "4e+06" "39"
"892" "Scaffold_10431" "4000001" "5e+06" "31"
"893" "Scaffold_10431" "5000001" "6e+06" "45"
"894" "Scaffold_10431" "6000001" "7e+06" "81"
"895" "Scaffold_10431" "7000001" "8e+06" "96"
"896" "Scaffold_10431" "8000001" "9e+06" "128"
"897" "Scaffold_10431" "9000001" "1e+07" "125"
"898" "Scaffold_10431" "10000001" "1.1e+07" "28"
"899" "Scaffold_10426" "1" "1e+06" "116"
"900" "Scaffold_10426" "1000001" "2e+06" "124"
"901" "Scaffold_10426" "2000001" "3e+06" "118"
"902" "Scaffold_10426" "3000001" "4e+06" "59"
"903" "Scaffold_10426" "4000001" "5e+06" "40"
"904" "Scaffold_10426" "5000001" "6e+06" "58"
"905" "Scaffold_10426" "6000001" "7e+06" "89"
"906" "Scaffold_10426" "7000001" "8e+06" "128"
"907" "Scaffold_10426" "8000001" "9e+06" "111"
"908" "Scaffold_10426" "9000001" "1e+07" "84"
"909" "Scaffold_10432" "1" "1e+06" "106"
"910" "Scaffold_10432" "1000001" "2e+06" "99"
"911" "Scaffold_10432" "2000001" "3e+06" "56"
"912" "Scaffold_10432" "3000001" "4e+06" "38"
"913" "Scaffold_10432" "4000001" "5e+06" "37"
"914" "Scaffold_10432" "5000001" "6e+06" "44"
"915" "Scaffold_10432" "6000001" "7e+06" "56"
"916" "Scaffold_10432" "7000001" "8e+06" "99"
"917" "Scaffold_10432" "8000001" "9e+06" "34"
"918" "Scaffold_10424" "1" "1e+06" "21"
"919" "Scaffold_10424" "1000001" "2e+06" "27"
"920" "Scaffold_10427" "1" "1e+06" "48"
