"chrom" "V2" "V3" "V4"
"435" "Scaffold_9938" "42000001" "4.3e+07" "10.2927"
"436" "Scaffold_9938" "43000001" "4.4e+07" "0.1539"
"437" "Scaffold_9938" "44000001" "4.5e+07" "6.5304"
"438" "Scaffold_9938" "45000001" "4.6e+07" "18.1034"
"439" "Scaffold_9938" "46000001" "4.7e+07" "12.8663"
"440" "Scaffold_9938" "47000001" "4.8e+07" "25.6044"
"441" "Scaffold_9938" "48000001" "4.9e+07" "21.2112"
"442" "Scaffold_9938" "49000001" "5e+07" "36.4534"
"443" "Scaffold_9938" "50000001" "5.1e+07" "53.5434"
"444" "Scaffold_9938" "51000001" "5.2e+07" "14.036"
"445" "Scaffold_4582" "1" "1e+06" "45.6964"
"446" "Scaffold_4582" "1000001" "2e+06" "55.049"
"447" "Scaffold_4582" "2000001" "3e+06" "48.7856"
"448" "Scaffold_4582" "3000001" "4e+06" "22.8862"
"449" "Scaffold_4582" "4000001" "5e+06" "33.3189"
"450" "Scaffold_4582" "5000001" "6e+06" "12.2189"
"451" "Scaffold_4582" "6000001" "7e+06" "7.7357"
"452" "Scaffold_4582" "7000001" "8e+06" "3.6231"
"453" "Scaffold_4582" "8000001" "9e+06" "6.1295"
"454" "Scaffold_4582" "9000001" "1e+07" "3.8118"
"455" "Scaffold_4582" "10000001" "1.1e+07" "3.6871"
"456" "Scaffold_4582" "11000001" "1.2e+07" "7.1964"
"457" "Scaffold_4582" "12000001" "1.3e+07" "1.8554"
"458" "Scaffold_4582" "13000001" "1.4e+07" "2.4563"
"459" "Scaffold_4582" "14000001" "1.5e+07" "0.4337"
"460" "Scaffold_4582" "15000001" "1.6e+07" "4.7729"
"461" "Scaffold_4582" "16000001" "1.7e+07" "1.279"
"462" "Scaffold_4582" "17000001" "1.8e+07" "5.9303"
"463" "Scaffold_4582" "18000001" "1.9e+07" "3.7244"
"464" "Scaffold_4582" "19000001" "2e+07" "0.4461"
"465" "Scaffold_4582" "20000001" "2.1e+07" "2.5842"
"466" "Scaffold_4582" "21000001" "2.2e+07" "0.7047"
"467" "Scaffold_4582" "22000001" "2.3e+07" "0"
"468" "Scaffold_4582" "23000001" "2.4e+07" "3.0648"
"469" "Scaffold_4582" "24000001" "2.5e+07" "1.9095"
"470" "Scaffold_4582" "25000001" "2.6e+07" "0"
"471" "Scaffold_4582" "26000001" "2.7e+07" "4.8208"
"472" "Scaffold_4582" "27000001" "2.8e+07" "0.1492"
"473" "Scaffold_4582" "28000001" "2.9e+07" "0.3396"
"474" "Scaffold_4582" "29000001" "3e+07" "1.0878"
"475" "Scaffold_4582" "30000001" "3.1e+07" "0.0175"
"476" "Scaffold_4582" "31000001" "3.2e+07" "3.8401"
"477" "Scaffold_4582" "32000001" "3.3e+07" "13.4818"
"478" "Scaffold_4582" "33000001" "3.4e+07" "8.9391"
"479" "Scaffold_4582" "34000001" "3.5e+07" "3.7596"
"480" "Scaffold_4582" "35000001" "3.6e+07" "2.5868"
"481" "Scaffold_4582" "36000001" "3.7e+07" "0.3387"
"482" "Scaffold_4582" "37000001" "3.8e+07" "0.2268"
"483" "Scaffold_4582" "38000001" "3.9e+07" "4.4882"
"484" "Scaffold_4582" "39000001" "4e+07" "1.3101"
"485" "Scaffold_4582" "40000001" "4.1e+07" "6.0723"
"486" "Scaffold_4582" "41000001" "4.2e+07" "1.7548"
"487" "Scaffold_4582" "42000001" "4.3e+07" "2.8911"
"488" "Scaffold_4582" "43000001" "4.4e+07" "1.9241"
"489" "Scaffold_4582" "44000001" "4.5e+07" "3.3895"
"490" "Scaffold_4582" "45000001" "4.6e+07" "10.9047"
"491" "Scaffold_4582" "46000001" "4.7e+07" "7.9205"
"492" "Scaffold_4582" "47000001" "4.8e+07" "21.7095"
"493" "Scaffold_4582" "48000001" "4.9e+07" "30.9278"
"494" "Scaffold_4582" "49000001" "5e+07" "44.1859"
"495" "Scaffold_4582" "50000001" "5.1e+07" "13.3248"
"496" "Scaffold_7805" "1" "1e+06" "51.1589"
"497" "Scaffold_7805" "1000001" "2e+06" "49.4852"
"498" "Scaffold_7805" "2000001" "3e+06" "48.4641"
"499" "Scaffold_7805" "3000001" "4e+06" "22.5011"
"500" "Scaffold_7805" "4000001" "5e+06" "16.8731"
"501" "Scaffold_7805" "5000001" "6e+06" "10.0758"
"502" "Scaffold_7805" "6000001" "7e+06" "4.2289"
"503" "Scaffold_7805" "7000001" "8e+06" "2.1608"
"504" "Scaffold_7805" "8000001" "9e+06" "0.7726"
"505" "Scaffold_7805" "9000001" "1e+07" "0.4998"
"506" "Scaffold_7805" "10000001" "1.1e+07" "0.3173"
"507" "Scaffold_7805" "11000001" "1.2e+07" "1.0323"
"508" "Scaffold_7805" "12000001" "1.3e+07" "12.0286"
"509" "Scaffold_7805" "13000001" "1.4e+07" "0.3128"
"510" "Scaffold_7805" "14000001" "1.5e+07" "2.6449"
"511" "Scaffold_7805" "15000001" "1.6e+07" "6.9128"
"512" "Scaffold_7805" "16000001" "1.7e+07" "2.7462"
"513" "Scaffold_7805" "17000001" "1.8e+07" "6.3195"
"514" "Scaffold_7805" "18000001" "1.9e+07" "1.4746"
"515" "Scaffold_7805" "19000001" "2e+07" "2.9442"
"516" "Scaffold_7805" "20000001" "2.1e+07" "0"
"517" "Scaffold_7805" "21000001" "2.2e+07" "1.1111"
"518" "Scaffold_7805" "22000001" "2.3e+07" "0.1375"
"519" "Scaffold_7805" "23000001" "2.4e+07" "2.9829"
"520" "Scaffold_7805" "24000001" "2.5e+07" "11.0646"
"521" "Scaffold_7805" "25000001" "2.6e+07" "10.0714"
"522" "Scaffold_7805" "26000001" "2.7e+07" "0.8406"
"523" "Scaffold_7805" "27000001" "2.8e+07" "0.052"
"524" "Scaffold_7805" "28000001" "2.9e+07" "1.4093"
"525" "Scaffold_7805" "29000001" "3e+07" "4.5628"
"526" "Scaffold_7805" "30000001" "3.1e+07" "0"
"527" "Scaffold_7805" "31000001" "3.2e+07" "0.6479"
"528" "Scaffold_7805" "32000001" "3.3e+07" "1.1985"
"529" "Scaffold_7805" "33000001" "3.4e+07" "3.0788"
"530" "Scaffold_7805" "34000001" "3.5e+07" "2.2945"
"531" "Scaffold_7805" "35000001" "3.6e+07" "3.107"
"532" "Scaffold_7805" "36000001" "3.7e+07" "4.1498"
"533" "Scaffold_7805" "37000001" "3.8e+07" "0.9012"
"534" "Scaffold_7805" "38000001" "3.9e+07" "7.5632"
"535" "Scaffold_7805" "39000001" "4e+07" "8.9836"
"536" "Scaffold_7805" "40000001" "4.1e+07" "1.5106"
"537" "Scaffold_7805" "41000001" "4.2e+07" "7.6278"
"538" "Scaffold_7805" "42000001" "4.3e+07" "16.4777"
"539" "Scaffold_7805" "43000001" "4.4e+07" "14.6486"
"540" "Scaffold_7805" "44000001" "4.5e+07" "17.4439"
"541" "Scaffold_7805" "45000001" "4.6e+07" "22.9895"
"542" "Scaffold_7805" "46000001" "4.7e+07" "43.6654"
"543" "Scaffold_7805" "47000001" "4.8e+07" "50.3319"
"544" "Scaffold_7805" "48000001" "4.9e+07" "20.3401"
"545" "Scaffold_269" "1" "1e+06" "47.8594"
"546" "Scaffold_269" "1000001" "2e+06" "38.7467"
"547" "Scaffold_269" "2000001" "3e+06" "19.3878"
"548" "Scaffold_269" "3000001" "4e+06" "17.5715"
"549" "Scaffold_269" "4000001" "5e+06" "4.3"
"550" "Scaffold_269" "5000001" "6e+06" "0.2716"
"551" "Scaffold_269" "6000001" "7e+06" "0"
"552" "Scaffold_269" "7000001" "8e+06" "5.2384"
"553" "Scaffold_269" "8000001" "9e+06" "0.1253"
"554" "Scaffold_269" "9000001" "1e+07" "3.4101"
"555" "Scaffold_269" "10000001" "1.1e+07" "2.9291"
"556" "Scaffold_269" "11000001" "1.2e+07" "0.2061"
"557" "Scaffold_269" "12000001" "1.3e+07" "0.1483"
"558" "Scaffold_269" "13000001" "1.4e+07" "6.9112"
"559" "Scaffold_269" "14000001" "1.5e+07" "0.7676"
"560" "Scaffold_269" "15000001" "1.6e+07" "2.7501"
"561" "Scaffold_269" "16000001" "1.7e+07" "0.4105"
"562" "Scaffold_269" "17000001" "1.8e+07" "1.0989"
"563" "Scaffold_269" "18000001" "1.9e+07" "7.3009"
"564" "Scaffold_269" "19000001" "2e+07" "0.3492"
"565" "Scaffold_269" "20000001" "2.1e+07" "2.9581"
"566" "Scaffold_269" "21000001" "2.2e+07" "0.0377"
"567" "Scaffold_269" "22000001" "2.3e+07" "2.9298"
"568" "Scaffold_269" "23000001" "2.4e+07" "0.7647"
"569" "Scaffold_269" "24000001" "2.5e+07" "2.6944"
"570" "Scaffold_269" "25000001" "2.6e+07" "2.0587"
"571" "Scaffold_269" "26000001" "2.7e+07" "1.4719"
"572" "Scaffold_269" "27000001" "2.8e+07" "0.5595"
"573" "Scaffold_269" "28000001" "2.9e+07" "0.0977"
"574" "Scaffold_269" "29000001" "3e+07" "0"
"575" "Scaffold_269" "30000001" "3.1e+07" "1.7069"
"576" "Scaffold_269" "31000001" "3.2e+07" "0"
"577" "Scaffold_269" "32000001" "3.3e+07" "0"
"578" "Scaffold_269" "33000001" "3.4e+07" "1.6727"
"579" "Scaffold_269" "34000001" "3.5e+07" "0.1188"
"580" "Scaffold_269" "35000001" "3.6e+07" "0.2478"
"581" "Scaffold_269" "36000001" "3.7e+07" "1.5659"
"582" "Scaffold_269" "37000001" "3.8e+07" "4.2687"
"583" "Scaffold_269" "38000001" "3.9e+07" "0.8783"
"584" "Scaffold_269" "39000001" "4e+07" "8.7265"
"585" "Scaffold_269" "40000001" "4.1e+07" "10.2924"
"586" "Scaffold_269" "41000001" "4.2e+07" "1.6714"
"587" "Scaffold_269" "42000001" "4.3e+07" "12.7808"
"588" "Scaffold_269" "43000001" "4.4e+07" "23.4959"
"589" "Scaffold_269" "44000001" "4.5e+07" "37.69"
"590" "Scaffold_269" "45000001" "4.6e+07" "51.133"
"591" "Scaffold_6112" "1" "1e+06" "45.1214"
"592" "Scaffold_6112" "1000001" "2e+06" "42.7306"
"593" "Scaffold_6112" "2000001" "3e+06" "34.1091"
"594" "Scaffold_6112" "3000001" "4e+06" "21.9386"
"595" "Scaffold_6112" "4000001" "5e+06" "12.0794"
"596" "Scaffold_6112" "5000001" "6e+06" "11.5099"
"597" "Scaffold_6112" "6000001" "7e+06" "0.7048"
"598" "Scaffold_6112" "7000001" "8e+06" "0"
"599" "Scaffold_6112" "8000001" "9e+06" "6.5202"
"600" "Scaffold_6112" "9000001" "1e+07" "6.0288"
"601" "Scaffold_6112" "10000001" "1.1e+07" "1.3075"
"602" "Scaffold_6112" "11000001" "1.2e+07" "0.4934"
"603" "Scaffold_6112" "12000001" "1.3e+07" "0.44"
"604" "Scaffold_6112" "13000001" "1.4e+07" "1.2321"
"605" "Scaffold_6112" "14000001" "1.5e+07" "0"
"606" "Scaffold_6112" "15000001" "1.6e+07" "1.4405"
"607" "Scaffold_6112" "16000001" "1.7e+07" "3.6626"
"608" "Scaffold_6112" "17000001" "1.8e+07" "5.0816"
"609" "Scaffold_6112" "18000001" "1.9e+07" "6.2171"
"610" "Scaffold_6112" "19000001" "2e+07" "0.287"
"611" "Scaffold_6112" "20000001" "2.1e+07" "1.699"
"612" "Scaffold_6112" "21000001" "2.2e+07" "2.1715"
"613" "Scaffold_6112" "22000001" "2.3e+07" "1.5627"
"614" "Scaffold_6112" "23000001" "2.4e+07" "0"
"615" "Scaffold_6112" "24000001" "2.5e+07" "0"
"616" "Scaffold_6112" "25000001" "2.6e+07" "0.0293"
"617" "Scaffold_6112" "26000001" "2.7e+07" "3.4041"
"618" "Scaffold_6112" "27000001" "2.8e+07" "2.7201"
"619" "Scaffold_6112" "28000001" "2.9e+07" "2.1233"
"620" "Scaffold_6112" "29000001" "3e+07" "7.2908"
"621" "Scaffold_6112" "30000001" "3.1e+07" "4.2701"
"622" "Scaffold_6112" "31000001" "3.2e+07" "1.5364"
"623" "Scaffold_6112" "32000001" "3.3e+07" "15.3866"
"624" "Scaffold_6112" "33000001" "3.4e+07" "8.0991"
"625" "Scaffold_6112" "34000001" "3.5e+07" "1.5878"
"626" "Scaffold_6112" "35000001" "3.6e+07" "5.5507"
"627" "Scaffold_6112" "36000001" "3.7e+07" "8.6724"
"628" "Scaffold_6112" "37000001" "3.8e+07" "6.5307"
"629" "Scaffold_6112" "38000001" "3.9e+07" "1.4823"
"630" "Scaffold_6112" "39000001" "4e+07" "12.802"
"631" "Scaffold_6112" "40000001" "4.1e+07" "18.9039"
"632" "Scaffold_6112" "41000001" "4.2e+07" "18.5154"
"633" "Scaffold_6112" "42000001" "4.3e+07" "37.3436"
"634" "Scaffold_6112" "43000001" "4.4e+07" "12.8141"
"635" "Scaffold_10423" "1" "1e+06" "36.8884"
"636" "Scaffold_10423" "1000001" "2e+06" "38.024"
"637" "Scaffold_10423" "2000001" "3e+06" "17.9184"
"638" "Scaffold_10423" "3000001" "4e+06" "8.501"
"639" "Scaffold_10423" "4000001" "5e+06" "3.8451"
"640" "Scaffold_10423" "5000001" "6e+06" "2.6632"
"641" "Scaffold_10423" "6000001" "7e+06" "3.6664"
"642" "Scaffold_10423" "7000001" "8e+06" "4.3912"
"643" "Scaffold_10423" "8000001" "9e+06" "9.5819"
"644" "Scaffold_10423" "9000001" "1e+07" "3.8602"
"645" "Scaffold_10423" "10000001" "1.1e+07" "6.9242"
"646" "Scaffold_10423" "11000001" "1.2e+07" "1.8032"
"647" "Scaffold_10423" "12000001" "1.3e+07" "0"
"648" "Scaffold_10423" "13000001" "1.4e+07" "0.0751"
"649" "Scaffold_10423" "14000001" "1.5e+07" "0.9003"
"650" "Scaffold_10423" "15000001" "1.6e+07" "4.3449"
"651" "Scaffold_10423" "16000001" "1.7e+07" "0.8527"
"652" "Scaffold_10423" "17000001" "1.8e+07" "2.5429"
"653" "Scaffold_10423" "18000001" "1.9e+07" "6.488"
"654" "Scaffold_10423" "19000001" "2e+07" "5.3954"
"655" "Scaffold_10423" "20000001" "2.1e+07" "5.7054"
"656" "Scaffold_10423" "21000001" "2.2e+07" "0.8147"
"657" "Scaffold_10423" "22000001" "2.3e+07" "0"
"658" "Scaffold_10423" "23000001" "2.4e+07" "4.3039"
"659" "Scaffold_10423" "24000001" "2.5e+07" "2.2862"
"660" "Scaffold_10423" "25000001" "2.6e+07" "5.3659"
"661" "Scaffold_10423" "26000001" "2.7e+07" "4.6732"
"662" "Scaffold_10423" "27000001" "2.8e+07" "3.4264"
"663" "Scaffold_10423" "28000001" "2.9e+07" "0.8735"
"664" "Scaffold_10423" "29000001" "3e+07" "3.6802"
"665" "Scaffold_10423" "30000001" "3.1e+07" "0.5954"
"666" "Scaffold_10423" "31000001" "3.2e+07" "0.7401"
"667" "Scaffold_10423" "32000001" "3.3e+07" "9.0901"
"668" "Scaffold_10423" "33000001" "3.4e+07" "19.0542"
"669" "Scaffold_10423" "34000001" "3.5e+07" "14.2834"
"670" "Scaffold_10423" "35000001" "3.6e+07" "38.1124"
"671" "Scaffold_10423" "36000001" "3.7e+07" "34.1176"
"672" "Scaffold_10423" "37000001" "3.8e+07" "36.8068"
"673" "Scaffold_10423" "38000001" "3.9e+07" "17.6216"
"674" "Scaffold_10423" "39000001" "4e+07" "1.7728"
"675" "Scaffold_7317" "1" "1e+06" "41.5329"
"676" "Scaffold_7317" "1000001" "2e+06" "43.4875"
"677" "Scaffold_7317" "2000001" "3e+06" "44.2953"
"678" "Scaffold_7317" "3000001" "4e+06" "52.222"
"679" "Scaffold_7317" "4000001" "5e+06" "29.2036"
"680" "Scaffold_7317" "5000001" "6e+06" "15.0993"
"681" "Scaffold_7317" "6000001" "7e+06" "7.6004"
"682" "Scaffold_7317" "7000001" "8e+06" "10.5638"
"683" "Scaffold_7317" "8000001" "9e+06" "10.8707"
"684" "Scaffold_7317" "9000001" "1e+07" "1.555"
"685" "Scaffold_7317" "10000001" "1.1e+07" "0.4278"
"686" "Scaffold_7317" "11000001" "1.2e+07" "0.6337"
"687" "Scaffold_7317" "12000001" "1.3e+07" "3.1629"
"688" "Scaffold_7317" "13000001" "1.4e+07" "0.1983"
"689" "Scaffold_7317" "14000001" "1.5e+07" "0.0694"
"690" "Scaffold_7317" "15000001" "1.6e+07" "9.8353"
"691" "Scaffold_7317" "16000001" "1.7e+07" "2.5378"
"692" "Scaffold_7317" "17000001" "1.8e+07" "0.6712"
"693" "Scaffold_7317" "18000001" "1.9e+07" "1.9301"
"694" "Scaffold_7317" "19000001" "2e+07" "5.8981"
"695" "Scaffold_7317" "20000001" "2.1e+07" "2.4685"
"696" "Scaffold_7317" "21000001" "2.2e+07" "3.6663"
"697" "Scaffold_7317" "22000001" "2.3e+07" "1.0044"
"698" "Scaffold_7317" "23000001" "2.4e+07" "9.8331"
"699" "Scaffold_7317" "24000001" "2.5e+07" "5.845"
"700" "Scaffold_7317" "25000001" "2.6e+07" "6.9633"
"701" "Scaffold_7317" "26000001" "2.7e+07" "16.2286"
"702" "Scaffold_7317" "27000001" "2.8e+07" "20.3826"
"703" "Scaffold_7317" "28000001" "2.9e+07" "18.6631"
"704" "Scaffold_7317" "29000001" "3e+07" "25.2558"
"705" "Scaffold_7317" "30000001" "3.1e+07" "23.9317"
"706" "Scaffold_7317" "31000001" "3.2e+07" "23.9688"
"707" "Scaffold_7317" "32000001" "3.3e+07" "45.5481"
"708" "Scaffold_7317" "33000001" "3.4e+07" "48.3205"
"709" "Scaffold_7317" "34000001" "3.5e+07" "33.4322"
"710" "Scaffold_7317" "35000001" "3.6e+07" "39.4697"
"711" "Scaffold_7317" "36000001" "3.7e+07" "32.4817"
"712" "Scaffold_7317" "37000001" "3.8e+07" "31.9423"
"713" "Scaffold_7317" "38000001" "3.9e+07" "12.9967"
"714" "Scaffold_4198" "1" "1e+06" "45.9542"
"715" "Scaffold_4198" "1000001" "2e+06" "39.2278"
"716" "Scaffold_4198" "2000001" "3e+06" "36.919"
"717" "Scaffold_4198" "3000001" "4e+06" "49.8769"
"718" "Scaffold_4198" "4000001" "5e+06" "41.9206"
"719" "Scaffold_4198" "5000001" "6e+06" "31.8506"
"720" "Scaffold_4198" "6000001" "7e+06" "29.1601"
"721" "Scaffold_4198" "7000001" "8e+06" "20.5679"
"722" "Scaffold_4198" "8000001" "9e+06" "21.8511"
"723" "Scaffold_4198" "9000001" "1e+07" "7.9906"
"724" "Scaffold_4198" "10000001" "1.1e+07" "21.333"
"725" "Scaffold_4198" "11000001" "1.2e+07" "9.9273"
"726" "Scaffold_4198" "12000001" "1.3e+07" "2.4645"
"727" "Scaffold_4198" "13000001" "1.4e+07" "1.7708"
"728" "Scaffold_4198" "14000001" "1.5e+07" "3.0532"
"729" "Scaffold_4198" "15000001" "1.6e+07" "4.475"
"730" "Scaffold_4198" "16000001" "1.7e+07" "0.994"
"731" "Scaffold_4198" "17000001" "1.8e+07" "3.2663"
"732" "Scaffold_4198" "18000001" "1.9e+07" "2.1701"
"733" "Scaffold_4198" "19000001" "2e+07" "7.9169"
"734" "Scaffold_4198" "20000001" "2.1e+07" "1.8675"
"735" "Scaffold_4198" "21000001" "2.2e+07" "0.183"
"736" "Scaffold_4198" "22000001" "2.3e+07" "0.0686"
"737" "Scaffold_4198" "23000001" "2.4e+07" "6.8162"
"738" "Scaffold_4198" "24000001" "2.5e+07" "9.6882"
"739" "Scaffold_4198" "25000001" "2.6e+07" "2.9328"
"740" "Scaffold_4198" "26000001" "2.7e+07" "1.2462"
"741" "Scaffold_4198" "27000001" "2.8e+07" "7.3139"
"742" "Scaffold_4198" "28000001" "2.9e+07" "0.7131"
"743" "Scaffold_4198" "29000001" "3e+07" "1.1205"
"744" "Scaffold_4198" "30000001" "3.1e+07" "2.5209"
"745" "Scaffold_4198" "31000001" "3.2e+07" "6.4243"
"746" "Scaffold_4198" "32000001" "3.3e+07" "16.9678"
"747" "Scaffold_4198" "33000001" "3.4e+07" "28.0946"
"748" "Scaffold_4198" "34000001" "3.5e+07" "30.5568"
"749" "Scaffold_7315" "1" "1e+06" "29.0274"
"750" "Scaffold_7315" "1000001" "2e+06" "16.2365"
"751" "Scaffold_7315" "2000001" "3e+06" "13.2851"
"752" "Scaffold_7315" "3000001" "4e+06" "11.1646"
"753" "Scaffold_7315" "4000001" "5e+06" "6.8101"
"754" "Scaffold_7315" "5000001" "6e+06" "4.296"
"755" "Scaffold_7315" "6000001" "7e+06" "2.3056"
"756" "Scaffold_7315" "7000001" "8e+06" "7.453"
"757" "Scaffold_7315" "8000001" "9e+06" "2.4405"
"758" "Scaffold_7315" "9000001" "1e+07" "6.0421"
"759" "Scaffold_7315" "10000001" "1.1e+07" "2.9063"
"760" "Scaffold_7315" "11000001" "1.2e+07" "16.198"
"761" "Scaffold_7315" "12000001" "1.3e+07" "0"
"762" "Scaffold_7315" "13000001" "1.4e+07" "1.9673"
"763" "Scaffold_7315" "14000001" "1.5e+07" "0"
"764" "Scaffold_7315" "15000001" "1.6e+07" "5.5731"
"765" "Scaffold_7315" "16000001" "1.7e+07" "2.4885"
"766" "Scaffold_7315" "17000001" "1.8e+07" "3.896"
"767" "Scaffold_7315" "18000001" "1.9e+07" "2.234"
"768" "Scaffold_7315" "19000001" "2e+07" "4.6912"
"769" "Scaffold_7315" "20000001" "2.1e+07" "1.9713"
"770" "Scaffold_7315" "21000001" "2.2e+07" "2.7595"
"771" "Scaffold_7315" "22000001" "2.3e+07" "1.1859"
"772" "Scaffold_7315" "23000001" "2.4e+07" "10.5623"
"773" "Scaffold_7315" "24000001" "2.5e+07" "17.3845"
"774" "Scaffold_7315" "25000001" "2.6e+07" "19.1903"
"775" "Scaffold_7315" "26000001" "2.7e+07" "26.9837"
"776" "Scaffold_7315" "27000001" "2.8e+07" "32.2302"
"777" "Scaffold_7315" "28000001" "2.9e+07" "42.8515"
"778" "Scaffold_7315" "29000001" "3e+07" "53.1712"
"779" "Scaffold_7315" "30000001" "3.1e+07" "15.6516"
"780" "Scaffold_10425" "1" "1e+06" "36.1076"
"781" "Scaffold_10425" "1000001" "2e+06" "42.2955"
"782" "Scaffold_10425" "2000001" "3e+06" "37.0575"
"783" "Scaffold_10425" "3000001" "4e+06" "35.2511"
"784" "Scaffold_10425" "4000001" "5e+06" "22.9923"
"785" "Scaffold_10425" "5000001" "6e+06" "14.1246"
"786" "Scaffold_10425" "6000001" "7e+06" "13.6815"
"787" "Scaffold_10425" "7000001" "8e+06" "9.4169"
"788" "Scaffold_10425" "8000001" "9e+06" "8.182"
"789" "Scaffold_10425" "9000001" "1e+07" "12.1702"
"790" "Scaffold_10425" "10000001" "1.1e+07" "3.1189"
"791" "Scaffold_10425" "11000001" "1.2e+07" "4.2851"
"792" "Scaffold_10425" "12000001" "1.3e+07" "10.4384"
"793" "Scaffold_10425" "13000001" "1.4e+07" "4.9207"
"794" "Scaffold_10425" "14000001" "1.5e+07" "0.3323"
"795" "Scaffold_10425" "15000001" "1.6e+07" "5.4293"
"796" "Scaffold_10425" "16000001" "1.7e+07" "3.0818"
"797" "Scaffold_10425" "17000001" "1.8e+07" "5.4742"
"798" "Scaffold_10425" "18000001" "1.9e+07" "4.1514"
"799" "Scaffold_10425" "19000001" "2e+07" "12.347"
"800" "Scaffold_10425" "20000001" "2.1e+07" "6.0421"
"801" "Scaffold_10425" "21000001" "2.2e+07" "6.8318"
"802" "Scaffold_10425" "22000001" "2.3e+07" "14.917"
"803" "Scaffold_10425" "23000001" "2.4e+07" "17.8445"
"804" "Scaffold_10425" "24000001" "2.5e+07" "4.9037"
"805" "Scaffold_10425" "25000001" "2.6e+07" "18.9652"
"806" "Scaffold_10425" "26000001" "2.7e+07" "7.8119"
"807" "Scaffold_10425" "27000001" "2.8e+07" "26.1621"
"808" "Scaffold_10425" "28000001" "2.9e+07" "20.0642"
"809" "Scaffold_10428" "1" "1e+06" "40.4349"
"810" "Scaffold_10428" "1000001" "2e+06" "50.3751"
"811" "Scaffold_10428" "2000001" "3e+06" "44.7968"
"812" "Scaffold_10428" "3000001" "4e+06" "31.2819"
"813" "Scaffold_10428" "4000001" "5e+06" "21.9114"
"814" "Scaffold_10428" "5000001" "6e+06" "16.4182"
"815" "Scaffold_10428" "6000001" "7e+06" "11.6258"
"816" "Scaffold_10428" "7000001" "8e+06" "2.5656"
"817" "Scaffold_10428" "8000001" "9e+06" "8.5077"
"818" "Scaffold_10428" "9000001" "1e+07" "9.7975"
"819" "Scaffold_10428" "10000001" "1.1e+07" "7.5465"
"820" "Scaffold_10428" "11000001" "1.2e+07" "9.1764"
"821" "Scaffold_10428" "12000001" "1.3e+07" "0.2582"
"822" "Scaffold_10428" "13000001" "1.4e+07" "0.5391"
"823" "Scaffold_10428" "14000001" "1.5e+07" "2.6368"
"824" "Scaffold_10428" "15000001" "1.6e+07" "3.5611"
"825" "Scaffold_10428" "16000001" "1.7e+07" "11.8642"
"826" "Scaffold_10428" "17000001" "1.8e+07" "13.4807"
"827" "Scaffold_10428" "18000001" "1.9e+07" "0.9535"
"828" "Scaffold_10428" "19000001" "2e+07" "0.1843"
"829" "Scaffold_10428" "20000001" "2.1e+07" "1.2887"
"830" "Scaffold_10428" "21000001" "2.2e+07" "11.1259"
"831" "Scaffold_10428" "22000001" "2.3e+07" "4.9691"
"832" "Scaffold_10428" "23000001" "2.4e+07" "15.5329"
"833" "Scaffold_10428" "24000001" "2.5e+07" "14.1643"
"834" "Scaffold_10428" "25000001" "2.6e+07" "14.1378"
"835" "Scaffold_10428" "26000001" "2.7e+07" "0.2521"
"836" "Scaffold_10433" "1" "1e+06" "48.087"
"837" "Scaffold_10433" "1000001" "2e+06" "59.5909"
"838" "Scaffold_10433" "2000001" "3e+06" "39.8964"
"839" "Scaffold_10433" "3000001" "4e+06" "5.9567"
"840" "Scaffold_10433" "4000001" "5e+06" "11.3317"
"841" "Scaffold_10433" "5000001" "6e+06" "4.5143"
"842" "Scaffold_10433" "6000001" "7e+06" "0.352"
"843" "Scaffold_10433" "7000001" "8e+06" "4.8457"
"844" "Scaffold_10433" "8000001" "9e+06" "9.1303"
"845" "Scaffold_10433" "9000001" "1e+07" "6.353"
"846" "Scaffold_10433" "10000001" "1.1e+07" "7.8453"
"847" "Scaffold_10433" "11000001" "1.2e+07" "8.5705"
"848" "Scaffold_10433" "12000001" "1.3e+07" "14.288"
"849" "Scaffold_10433" "13000001" "1.4e+07" "21.1296"
"850" "Scaffold_10433" "14000001" "1.5e+07" "38.3314"
"851" "Scaffold_10433" "15000001" "1.6e+07" "43.0844"
"852" "Scaffold_10433" "16000001" "1.7e+07" "42.1716"
"853" "Scaffold_10433" "17000001" "1.8e+07" "33.9467"
"854" "Scaffold_10433" "18000001" "1.9e+07" "46.0523"
"855" "Scaffold_10433" "19000001" "2e+07" "29.232"
"856" "Scaffold_10433" "20000001" "2.1e+07" "10.2938"
"857" "Scaffold_612" "1" "1e+06" "38.7778"
"858" "Scaffold_612" "1000001" "2e+06" "28.561"
"859" "Scaffold_612" "2000001" "3e+06" "35.7519"
"860" "Scaffold_612" "3000001" "4e+06" "27.7755"
"861" "Scaffold_612" "4000001" "5e+06" "12.9505"
"862" "Scaffold_612" "5000001" "6e+06" "15.6178"
"863" "Scaffold_612" "6000001" "7e+06" "17.1498"
"864" "Scaffold_612" "7000001" "8e+06" "10.1088"
"865" "Scaffold_612" "8000001" "9e+06" "19.2356"
"866" "Scaffold_612" "9000001" "1e+07" "10.2857"
"867" "Scaffold_612" "10000001" "1.1e+07" "7.4909"
"868" "Scaffold_612" "11000001" "1.2e+07" "5.4698"
"869" "Scaffold_612" "12000001" "1.3e+07" "0.1751"
"870" "Scaffold_612" "13000001" "1.4e+07" "25.0113"
"871" "Scaffold_612" "14000001" "1.5e+07" "34.6043"
