"chrom" "V2" "V3" "counts"
"476" "Scaffold_4582" "31000001" "3.2e+07" "6"
"477" "Scaffold_4582" "32000001" "3.3e+07" "10"
"478" "Scaffold_4582" "33000001" "3.4e+07" "9"
"479" "Scaffold_4582" "34000001" "3.5e+07" "3"
"480" "Scaffold_4582" "35000001" "3.6e+07" "3"
"481" "Scaffold_4582" "36000001" "3.7e+07" "1"
"482" "Scaffold_4582" "37000001" "3.8e+07" "1"
"483" "Scaffold_4582" "38000001" "3.9e+07" "8"
"484" "Scaffold_4582" "39000001" "4e+07" "2"
"485" "Scaffold_4582" "40000001" "4.1e+07" "11"
"486" "Scaffold_4582" "41000001" "4.2e+07" "8"
"487" "Scaffold_4582" "42000001" "4.3e+07" "4"
"488" "Scaffold_4582" "43000001" "4.4e+07" "3"
"489" "Scaffold_4582" "44000001" "4.5e+07" "11"
"490" "Scaffold_4582" "45000001" "4.6e+07" "19"
"491" "Scaffold_4582" "46000001" "4.7e+07" "19"
"492" "Scaffold_4582" "47000001" "4.8e+07" "23"
"493" "Scaffold_4582" "48000001" "4.9e+07" "48"
"494" "Scaffold_4582" "49000001" "5e+07" "88"
"495" "Scaffold_4582" "50000001" "5.1e+07" "27"
"496" "Scaffold_7805" "1" "1e+06" "101"
"497" "Scaffold_7805" "1000001" "2e+06" "119"
"498" "Scaffold_7805" "2000001" "3e+06" "106"
"499" "Scaffold_7805" "3000001" "4e+06" "45"
"500" "Scaffold_7805" "4000001" "5e+06" "35"
"501" "Scaffold_7805" "5000001" "6e+06" "27"
"502" "Scaffold_7805" "6000001" "7e+06" "10"
"503" "Scaffold_7805" "7000001" "8e+06" "7"
"504" "Scaffold_7805" "8000001" "9e+06" "2"
"505" "Scaffold_7805" "9000001" "1e+07" "4"
"506" "Scaffold_7805" "10000001" "1.1e+07" "1"
"507" "Scaffold_7805" "11000001" "1.2e+07" "6"
"508" "Scaffold_7805" "12000001" "1.3e+07" "6"
"509" "Scaffold_7805" "13000001" "1.4e+07" "2"
"510" "Scaffold_7805" "14000001" "1.5e+07" "4"
"511" "Scaffold_7805" "15000001" "1.6e+07" "13"
"512" "Scaffold_7805" "16000001" "1.7e+07" "8"
"513" "Scaffold_7805" "17000001" "1.8e+07" "8"
"514" "Scaffold_7805" "18000001" "1.9e+07" "3"
"515" "Scaffold_7805" "19000001" "2e+07" "5"
"516" "Scaffold_7805" "20000001" "2.1e+07" "0"
"517" "Scaffold_7805" "21000001" "2.2e+07" "3"
"518" "Scaffold_7805" "22000001" "2.3e+07" "2"
"519" "Scaffold_7805" "23000001" "2.4e+07" "3"
"520" "Scaffold_7805" "24000001" "2.5e+07" "2"
"521" "Scaffold_7805" "25000001" "2.6e+07" "5"
"522" "Scaffold_7805" "26000001" "2.7e+07" "4"
"523" "Scaffold_7805" "27000001" "2.8e+07" "1"
"524" "Scaffold_7805" "28000001" "2.9e+07" "7"
"525" "Scaffold_7805" "29000001" "3e+07" "4"
"526" "Scaffold_7805" "30000001" "3.1e+07" "0"
"527" "Scaffold_7805" "31000001" "3.2e+07" "2"
"528" "Scaffold_7805" "32000001" "3.3e+07" "1"
"529" "Scaffold_7805" "33000001" "3.4e+07" "4"
"530" "Scaffold_7805" "34000001" "3.5e+07" "5"
"531" "Scaffold_7805" "35000001" "3.6e+07" "5"
"532" "Scaffold_7805" "36000001" "3.7e+07" "6"
"533" "Scaffold_7805" "37000001" "3.8e+07" "5"
"534" "Scaffold_7805" "38000001" "3.9e+07" "8"
"535" "Scaffold_7805" "39000001" "4e+07" "7"
"536" "Scaffold_7805" "40000001" "4.1e+07" "5"
"537" "Scaffold_7805" "41000001" "4.2e+07" "13"
"538" "Scaffold_7805" "42000001" "4.3e+07" "21"
"539" "Scaffold_7805" "43000001" "4.4e+07" "20"
"540" "Scaffold_7805" "44000001" "4.5e+07" "32"
"541" "Scaffold_7805" "45000001" "4.6e+07" "38"
"542" "Scaffold_7805" "46000001" "4.7e+07" "90"
"543" "Scaffold_7805" "47000001" "4.8e+07" "120"
"544" "Scaffold_7805" "48000001" "4.9e+07" "42"
"545" "Scaffold_269" "1" "1e+06" "92"
"546" "Scaffold_269" "1000001" "2e+06" "63"
"547" "Scaffold_269" "2000001" "3e+06" "32"
"548" "Scaffold_269" "3000001" "4e+06" "25"
"549" "Scaffold_269" "4000001" "5e+06" "3"
"550" "Scaffold_269" "5000001" "6e+06" "1"
"551" "Scaffold_269" "6000001" "7e+06" "0"
"552" "Scaffold_269" "7000001" "8e+06" "9"
"553" "Scaffold_269" "8000001" "9e+06" "2"
"554" "Scaffold_269" "9000001" "1e+07" "3"
"555" "Scaffold_269" "10000001" "1.1e+07" "7"
"556" "Scaffold_269" "11000001" "1.2e+07" "2"
"557" "Scaffold_269" "12000001" "1.3e+07" "2"
"558" "Scaffold_269" "13000001" "1.4e+07" "6"
"559" "Scaffold_269" "14000001" "1.5e+07" "1"
"560" "Scaffold_269" "15000001" "1.6e+07" "5"
"561" "Scaffold_269" "16000001" "1.7e+07" "3"
"562" "Scaffold_269" "17000001" "1.8e+07" "3"
"563" "Scaffold_269" "18000001" "1.9e+07" "5"
"564" "Scaffold_269" "19000001" "2e+07" "2"
"565" "Scaffold_269" "20000001" "2.1e+07" "4"
"566" "Scaffold_269" "21000001" "2.2e+07" "1"
"567" "Scaffold_269" "22000001" "2.3e+07" "2"
"568" "Scaffold_269" "23000001" "2.4e+07" "3"
"569" "Scaffold_269" "24000001" "2.5e+07" "6"
"570" "Scaffold_269" "25000001" "2.6e+07" "5"
"571" "Scaffold_269" "26000001" "2.7e+07" "3"
"572" "Scaffold_269" "27000001" "2.8e+07" "3"
"573" "Scaffold_269" "28000001" "2.9e+07" "2"
"574" "Scaffold_269" "29000001" "3e+07" "0"
"575" "Scaffold_269" "30000001" "3.1e+07" "3"
"576" "Scaffold_269" "31000001" "3.2e+07" "0"
"577" "Scaffold_269" "32000001" "3.3e+07" "0"
"578" "Scaffold_269" "33000001" "3.4e+07" "2"
"579" "Scaffold_269" "34000001" "3.5e+07" "1"
"580" "Scaffold_269" "35000001" "3.6e+07" "1"
"581" "Scaffold_269" "36000001" "3.7e+07" "1"
"582" "Scaffold_269" "37000001" "3.8e+07" "6"
"583" "Scaffold_269" "38000001" "3.9e+07" "4"
"584" "Scaffold_269" "39000001" "4e+07" "11"
"585" "Scaffold_269" "40000001" "4.1e+07" "14"
"586" "Scaffold_269" "41000001" "4.2e+07" "3"
"587" "Scaffold_269" "42000001" "4.3e+07" "26"
"588" "Scaffold_269" "43000001" "4.4e+07" "58"
"589" "Scaffold_269" "44000001" "4.5e+07" "100"
"590" "Scaffold_269" "45000001" "4.6e+07" "113"
"591" "Scaffold_6112" "1" "1e+06" "103"
"592" "Scaffold_6112" "1000001" "2e+06" "114"
"593" "Scaffold_6112" "2000001" "3e+06" "85"
"594" "Scaffold_6112" "3000001" "4e+06" "61"
"595" "Scaffold_6112" "4000001" "5e+06" "37"
"596" "Scaffold_6112" "5000001" "6e+06" "22"
"597" "Scaffold_6112" "6000001" "7e+06" "2"
"598" "Scaffold_6112" "7000001" "8e+06" "0"
"599" "Scaffold_6112" "8000001" "9e+06" "6"
"600" "Scaffold_6112" "9000001" "1e+07" "8"
"601" "Scaffold_6112" "10000001" "1.1e+07" "4"
"602" "Scaffold_6112" "11000001" "1.2e+07" "4"
"603" "Scaffold_6112" "12000001" "1.3e+07" "3"
"604" "Scaffold_6112" "13000001" "1.4e+07" "5"
"605" "Scaffold_6112" "14000001" "1.5e+07" "0"
"606" "Scaffold_6112" "15000001" "1.6e+07" "5"
"607" "Scaffold_6112" "16000001" "1.7e+07" "7"
"608" "Scaffold_6112" "17000001" "1.8e+07" "5"
"609" "Scaffold_6112" "18000001" "1.9e+07" "8"
"610" "Scaffold_6112" "19000001" "2e+07" "2"
"611" "Scaffold_6112" "20000001" "2.1e+07" "3"
"612" "Scaffold_6112" "21000001" "2.2e+07" "6"
"613" "Scaffold_6112" "22000001" "2.3e+07" "2"
"614" "Scaffold_6112" "23000001" "2.4e+07" "0"
"615" "Scaffold_6112" "24000001" "2.5e+07" "0"
"616" "Scaffold_6112" "25000001" "2.6e+07" "1"
"617" "Scaffold_6112" "26000001" "2.7e+07" "6"
"618" "Scaffold_6112" "27000001" "2.8e+07" "8"
"619" "Scaffold_6112" "28000001" "2.9e+07" "3"
"620" "Scaffold_6112" "29000001" "3e+07" "9"
"621" "Scaffold_6112" "30000001" "3.1e+07" "8"
"622" "Scaffold_6112" "31000001" "3.2e+07" "7"
"623" "Scaffold_6112" "32000001" "3.3e+07" "9"
"624" "Scaffold_6112" "33000001" "3.4e+07" "21"
"625" "Scaffold_6112" "34000001" "3.5e+07" "3"
"626" "Scaffold_6112" "35000001" "3.6e+07" "4"
"627" "Scaffold_6112" "36000001" "3.7e+07" "10"
"628" "Scaffold_6112" "37000001" "3.8e+07" "10"
"629" "Scaffold_6112" "38000001" "3.9e+07" "5"
"630" "Scaffold_6112" "39000001" "4e+07" "20"
"631" "Scaffold_6112" "40000001" "4.1e+07" "26"
"632" "Scaffold_6112" "41000001" "4.2e+07" "31"
"633" "Scaffold_6112" "42000001" "4.3e+07" "63"
"634" "Scaffold_6112" "43000001" "4.4e+07" "24"
"635" "Scaffold_10423" "1" "1e+06" "77"
"636" "Scaffold_10423" "1000001" "2e+06" "62"
"637" "Scaffold_10423" "2000001" "3e+06" "38"
"638" "Scaffold_10423" "3000001" "4e+06" "18"
"639" "Scaffold_10423" "4000001" "5e+06" "7"
"640" "Scaffold_10423" "5000001" "6e+06" "6"
"641" "Scaffold_10423" "6000001" "7e+06" "11"
"642" "Scaffold_10423" "7000001" "8e+06" "10"
"643" "Scaffold_10423" "8000001" "9e+06" "12"
"644" "Scaffold_10423" "9000001" "1e+07" "3"
"645" "Scaffold_10423" "10000001" "1.1e+07" "7"
"646" "Scaffold_10423" "11000001" "1.2e+07" "2"
"647" "Scaffold_10423" "12000001" "1.3e+07" "0"
"648" "Scaffold_10423" "13000001" "1.4e+07" "2"
"649" "Scaffold_10423" "14000001" "1.5e+07" "3"
"650" "Scaffold_10423" "15000001" "1.6e+07" "5"
"651" "Scaffold_10423" "16000001" "1.7e+07" "1"
"652" "Scaffold_10423" "17000001" "1.8e+07" "4"
"653" "Scaffold_10423" "18000001" "1.9e+07" "9"
"654" "Scaffold_10423" "19000001" "2e+07" "5"
"655" "Scaffold_10423" "20000001" "2.1e+07" "9"
"656" "Scaffold_10423" "21000001" "2.2e+07" "1"
"657" "Scaffold_10423" "22000001" "2.3e+07" "0"
"658" "Scaffold_10423" "23000001" "2.4e+07" "5"
"659" "Scaffold_10423" "24000001" "2.5e+07" "5"
"660" "Scaffold_10423" "25000001" "2.6e+07" "9"
"661" "Scaffold_10423" "26000001" "2.7e+07" "5"
"662" "Scaffold_10423" "27000001" "2.8e+07" "6"
"663" "Scaffold_10423" "28000001" "2.9e+07" "2"
"664" "Scaffold_10423" "29000001" "3e+07" "6"
"665" "Scaffold_10423" "30000001" "3.1e+07" "3"
"666" "Scaffold_10423" "31000001" "3.2e+07" "2"
"667" "Scaffold_10423" "32000001" "3.3e+07" "17"
"668" "Scaffold_10423" "33000001" "3.4e+07" "22"
"669" "Scaffold_10423" "34000001" "3.5e+07" "26"
"670" "Scaffold_10423" "35000001" "3.6e+07" "70"
"671" "Scaffold_10423" "36000001" "3.7e+07" "65"
"672" "Scaffold_10423" "37000001" "3.8e+07" "79"
"673" "Scaffold_10423" "38000001" "3.9e+07" "22"
"674" "Scaffold_10423" "39000001" "4e+07" "2"
"675" "Scaffold_7317" "1" "1e+06" "117"
"676" "Scaffold_7317" "1000001" "2e+06" "115"
"677" "Scaffold_7317" "2000001" "3e+06" "107"
"678" "Scaffold_7317" "3000001" "4e+06" "106"
"679" "Scaffold_7317" "4000001" "5e+06" "71"
"680" "Scaffold_7317" "5000001" "6e+06" "28"
"681" "Scaffold_7317" "6000001" "7e+06" "14"
"682" "Scaffold_7317" "7000001" "8e+06" "21"
"683" "Scaffold_7317" "8000001" "9e+06" "21"
"684" "Scaffold_7317" "9000001" "1e+07" "2"
"685" "Scaffold_7317" "10000001" "1.1e+07" "2"
"686" "Scaffold_7317" "11000001" "1.2e+07" "2"
"687" "Scaffold_7317" "12000001" "1.3e+07" "5"
"688" "Scaffold_7317" "13000001" "1.4e+07" "1"
"689" "Scaffold_7317" "14000001" "1.5e+07" "1"
"690" "Scaffold_7317" "15000001" "1.6e+07" "12"
"691" "Scaffold_7317" "16000001" "1.7e+07" "6"
"692" "Scaffold_7317" "17000001" "1.8e+07" "1"
"693" "Scaffold_7317" "18000001" "1.9e+07" "5"
"694" "Scaffold_7317" "19000001" "2e+07" "10"
"695" "Scaffold_7317" "20000001" "2.1e+07" "4"
"696" "Scaffold_7317" "21000001" "2.2e+07" "6"
"697" "Scaffold_7317" "22000001" "2.3e+07" "2"
"698" "Scaffold_7317" "23000001" "2.4e+07" "15"
"699" "Scaffold_7317" "24000001" "2.5e+07" "7"
"700" "Scaffold_7317" "25000001" "2.6e+07" "13"
"701" "Scaffold_7317" "26000001" "2.7e+07" "23"
"702" "Scaffold_7317" "27000001" "2.8e+07" "32"
"703" "Scaffold_7317" "28000001" "2.9e+07" "35"
"704" "Scaffold_7317" "29000001" "3e+07" "34"
"705" "Scaffold_7317" "30000001" "3.1e+07" "39"
"706" "Scaffold_7317" "31000001" "3.2e+07" "57"
"707" "Scaffold_7317" "32000001" "3.3e+07" "78"
"708" "Scaffold_7317" "33000001" "3.4e+07" "110"
"709" "Scaffold_7317" "34000001" "3.5e+07" "43"
"710" "Scaffold_7317" "35000001" "3.6e+07" "42"
"711" "Scaffold_7317" "36000001" "3.7e+07" "60"
"712" "Scaffold_7317" "37000001" "3.8e+07" "72"
"713" "Scaffold_7317" "38000001" "3.9e+07" "34"
"714" "Scaffold_4198" "1" "1e+06" "93"
"715" "Scaffold_4198" "1000001" "2e+06" "87"
"716" "Scaffold_4198" "2000001" "3e+06" "96"
"717" "Scaffold_4198" "3000001" "4e+06" "113"
"718" "Scaffold_4198" "4000001" "5e+06" "108"
"719" "Scaffold_4198" "5000001" "6e+06" "68"
"720" "Scaffold_4198" "6000001" "7e+06" "51"
"721" "Scaffold_4198" "7000001" "8e+06" "33"
"722" "Scaffold_4198" "8000001" "9e+06" "39"
"723" "Scaffold_4198" "9000001" "1e+07" "16"
"724" "Scaffold_4198" "10000001" "1.1e+07" "37"
"725" "Scaffold_4198" "11000001" "1.2e+07" "1"
"726" "Scaffold_4198" "12000001" "1.3e+07" "5"
"727" "Scaffold_4198" "13000001" "1.4e+07" "7"
"728" "Scaffold_4198" "14000001" "1.5e+07" "7"
"729" "Scaffold_4198" "15000001" "1.6e+07" "9"
"730" "Scaffold_4198" "16000001" "1.7e+07" "6"
"731" "Scaffold_4198" "17000001" "1.8e+07" "7"
"732" "Scaffold_4198" "18000001" "1.9e+07" "3"
"733" "Scaffold_4198" "19000001" "2e+07" "9"
"734" "Scaffold_4198" "20000001" "2.1e+07" "5"
"735" "Scaffold_4198" "21000001" "2.2e+07" "1"
"736" "Scaffold_4198" "22000001" "2.3e+07" "1"
"737" "Scaffold_4198" "23000001" "2.4e+07" "9"
"738" "Scaffold_4198" "24000001" "2.5e+07" "13"
"739" "Scaffold_4198" "25000001" "2.6e+07" "12"
"740" "Scaffold_4198" "26000001" "2.7e+07" "3"
"741" "Scaffold_4198" "27000001" "2.8e+07" "11"
"742" "Scaffold_4198" "28000001" "2.9e+07" "2"
"743" "Scaffold_4198" "29000001" "3e+07" "4"
"744" "Scaffold_4198" "30000001" "3.1e+07" "3"
"745" "Scaffold_4198" "31000001" "3.2e+07" "16"
"746" "Scaffold_4198" "32000001" "3.3e+07" "38"
"747" "Scaffold_4198" "33000001" "3.4e+07" "46"
"748" "Scaffold_4198" "34000001" "3.5e+07" "60"
"749" "Scaffold_7315" "1" "1e+06" "41"
"750" "Scaffold_7315" "1000001" "2e+06" "28"
"751" "Scaffold_7315" "2000001" "3e+06" "33"
"752" "Scaffold_7315" "3000001" "4e+06" "18"
"753" "Scaffold_7315" "4000001" "5e+06" "14"
"754" "Scaffold_7315" "5000001" "6e+06" "2"
"755" "Scaffold_7315" "6000001" "7e+06" "3"
"756" "Scaffold_7315" "7000001" "8e+06" "16"
"757" "Scaffold_7315" "8000001" "9e+06" "6"
"758" "Scaffold_7315" "9000001" "1e+07" "14"
"759" "Scaffold_7315" "10000001" "1.1e+07" "3"
"760" "Scaffold_7315" "11000001" "1.2e+07" "6"
"761" "Scaffold_7315" "12000001" "1.3e+07" "0"
"762" "Scaffold_7315" "13000001" "1.4e+07" "4"
"763" "Scaffold_7315" "14000001" "1.5e+07" "0"
"764" "Scaffold_7315" "15000001" "1.6e+07" "11"
"765" "Scaffold_7315" "16000001" "1.7e+07" "2"
"766" "Scaffold_7315" "17000001" "1.8e+07" "7"
"767" "Scaffold_7315" "18000001" "1.9e+07" "6"
"768" "Scaffold_7315" "19000001" "2e+07" "10"
"769" "Scaffold_7315" "20000001" "2.1e+07" "2"
"770" "Scaffold_7315" "21000001" "2.2e+07" "5"
"771" "Scaffold_7315" "22000001" "2.3e+07" "5"
"772" "Scaffold_7315" "23000001" "2.4e+07" "9"
"773" "Scaffold_7315" "24000001" "2.5e+07" "29"
"774" "Scaffold_7315" "25000001" "2.6e+07" "31"
"775" "Scaffold_7315" "26000001" "2.7e+07" "53"
"776" "Scaffold_7315" "27000001" "2.8e+07" "80"
"777" "Scaffold_7315" "28000001" "2.9e+07" "116"
"778" "Scaffold_7315" "29000001" "3e+07" "126"
"779" "Scaffold_7315" "30000001" "3.1e+07" "24"
"780" "Scaffold_10425" "1" "1e+06" "88"
"781" "Scaffold_10425" "1000001" "2e+06" "108"
"782" "Scaffold_10425" "2000001" "3e+06" "90"
"783" "Scaffold_10425" "3000001" "4e+06" "72"
"784" "Scaffold_10425" "4000001" "5e+06" "56"
"785" "Scaffold_10425" "5000001" "6e+06" "43"
"786" "Scaffold_10425" "6000001" "7e+06" "26"
"787" "Scaffold_10425" "7000001" "8e+06" "16"
"788" "Scaffold_10425" "8000001" "9e+06" "19"
"789" "Scaffold_10425" "9000001" "1e+07" "16"
"790" "Scaffold_10425" "10000001" "1.1e+07" "4"
"791" "Scaffold_10425" "11000001" "1.2e+07" "9"
"792" "Scaffold_10425" "12000001" "1.3e+07" "12"
"793" "Scaffold_10425" "13000001" "1.4e+07" "6"
"794" "Scaffold_10425" "14000001" "1.5e+07" "1"
"795" "Scaffold_10425" "15000001" "1.6e+07" "7"
"796" "Scaffold_10425" "16000001" "1.7e+07" "9"
"797" "Scaffold_10425" "17000001" "1.8e+07" "10"
"798" "Scaffold_10425" "18000001" "1.9e+07" "10"
"799" "Scaffold_10425" "19000001" "2e+07" "20"
"800" "Scaffold_10425" "20000001" "2.1e+07" "17"
"801" "Scaffold_10425" "21000001" "2.2e+07" "16"
"802" "Scaffold_10425" "22000001" "2.3e+07" "19"
"803" "Scaffold_10425" "23000001" "2.4e+07" "24"
"804" "Scaffold_10425" "24000001" "2.5e+07" "11"
"805" "Scaffold_10425" "25000001" "2.6e+07" "34"
"806" "Scaffold_10425" "26000001" "2.7e+07" "19"
"807" "Scaffold_10425" "27000001" "2.8e+07" "43"
"808" "Scaffold_10425" "28000001" "2.9e+07" "31"
"809" "Scaffold_10428" "1" "1e+06" "70"
"810" "Scaffold_10428" "1000001" "2e+06" "109"
"811" "Scaffold_10428" "2000001" "3e+06" "104"
"812" "Scaffold_10428" "3000001" "4e+06" "66"
"813" "Scaffold_10428" "4000001" "5e+06" "41"
"814" "Scaffold_10428" "5000001" "6e+06" "26"
"815" "Scaffold_10428" "6000001" "7e+06" "14"
"816" "Scaffold_10428" "7000001" "8e+06" "3"
"817" "Scaffold_10428" "8000001" "9e+06" "15"
"818" "Scaffold_10428" "9000001" "1e+07" "8"
"819" "Scaffold_10428" "10000001" "1.1e+07" "14"
"820" "Scaffold_10428" "11000001" "1.2e+07" "14"
"821" "Scaffold_10428" "12000001" "1.3e+07" "1"
"822" "Scaffold_10428" "13000001" "1.4e+07" "2"
"823" "Scaffold_10428" "14000001" "1.5e+07" "2"
"824" "Scaffold_10428" "15000001" "1.6e+07" "9"
"825" "Scaffold_10428" "16000001" "1.7e+07" "10"
"826" "Scaffold_10428" "17000001" "1.8e+07" "12"
"827" "Scaffold_10428" "18000001" "1.9e+07" "2"
"828" "Scaffold_10428" "19000001" "2e+07" "1"
"829" "Scaffold_10428" "20000001" "2.1e+07" "4"
"830" "Scaffold_10428" "21000001" "2.2e+07" "17"
"831" "Scaffold_10428" "22000001" "2.3e+07" "10"
"832" "Scaffold_10428" "23000001" "2.4e+07" "13"
"833" "Scaffold_10428" "24000001" "2.5e+07" "20"
"834" "Scaffold_10428" "25000001" "2.6e+07" "28"
"835" "Scaffold_10428" "26000001" "2.7e+07" "1"
"836" "Scaffold_10433" "1" "1e+06" "102"
"837" "Scaffold_10433" "1000001" "2e+06" "113"
"838" "Scaffold_10433" "2000001" "3e+06" "73"
"839" "Scaffold_10433" "3000001" "4e+06" "7"
"840" "Scaffold_10433" "4000001" "5e+06" "11"
"841" "Scaffold_10433" "5000001" "6e+06" "7"
"842" "Scaffold_10433" "6000001" "7e+06" "2"
"843" "Scaffold_10433" "7000001" "8e+06" "9"
"844" "Scaffold_10433" "8000001" "9e+06" "9"
"845" "Scaffold_10433" "9000001" "1e+07" "7"
"846" "Scaffold_10433" "10000001" "1.1e+07" "17"
"847" "Scaffold_10433" "11000001" "1.2e+07" "26"
"848" "Scaffold_10433" "12000001" "1.3e+07" "33"
"849" "Scaffold_10433" "13000001" "1.4e+07" "53"
"850" "Scaffold_10433" "14000001" "1.5e+07" "73"
"851" "Scaffold_10433" "15000001" "1.6e+07" "93"
"852" "Scaffold_10433" "16000001" "1.7e+07" "97"
"853" "Scaffold_10433" "17000001" "1.8e+07" "90"
"854" "Scaffold_10433" "18000001" "1.9e+07" "89"
"855" "Scaffold_10433" "19000001" "2e+07" "72"
"856" "Scaffold_10433" "20000001" "2.1e+07" "26"
"857" "Scaffold_612" "1" "1e+06" "76"
"858" "Scaffold_612" "1000001" "2e+06" "43"
"859" "Scaffold_612" "2000001" "3e+06" "55"
"860" "Scaffold_612" "3000001" "4e+06" "48"
"861" "Scaffold_612" "4000001" "5e+06" "23"
"862" "Scaffold_612" "5000001" "6e+06" "18"
"863" "Scaffold_612" "6000001" "7e+06" "17"
"864" "Scaffold_612" "7000001" "8e+06" "17"
"865" "Scaffold_612" "8000001" "9e+06" "19"
"866" "Scaffold_612" "9000001" "1e+07" "17"
"867" "Scaffold_612" "10000001" "1.1e+07" "13"
"868" "Scaffold_612" "11000001" "1.2e+07" "17"
"869" "Scaffold_612" "12000001" "1.3e+07" "1"
"870" "Scaffold_612" "13000001" "1.4e+07" "41"
"871" "Scaffold_612" "14000001" "1.5e+07" "73"
"872" "Scaffold_612" "15000001" "1.6e+07" "104"
"873" "Scaffold_612" "16000001" "1.7e+07" "108"
"874" "Scaffold_612" "17000001" "1.8e+07" "121"
"875" "Scaffold_612" "18000001" "1.9e+07" "39"
"876" "Scaffold_10430" "1" "1e+06" "119"
"877" "Scaffold_10430" "1000001" "2e+06" "117"
"878" "Scaffold_10430" "2000001" "3e+06" "61"
"879" "Scaffold_10430" "3000001" "4e+06" "32"
"880" "Scaffold_10430" "4000001" "5e+06" "21"
"881" "Scaffold_10430" "5000001" "6e+06" "21"
"882" "Scaffold_10430" "6000001" "7e+06" "27"
"883" "Scaffold_10430" "7000001" "8e+06" "31"
"884" "Scaffold_10430" "8000001" "9e+06" "44"
"885" "Scaffold_10430" "9000001" "1e+07" "54"
"886" "Scaffold_10430" "10000001" "1.1e+07" "58"
"887" "Scaffold_10430" "11000001" "1.2e+07" "34"
"888" "Scaffold_10431" "1" "1e+06" "64"
"889" "Scaffold_10431" "1000001" "2e+06" "37"
"890" "Scaffold_10431" "2000001" "3e+06" "30"
"891" "Scaffold_10431" "3000001" "4e+06" "33"
"892" "Scaffold_10431" "4000001" "5e+06" "24"
"893" "Scaffold_10431" "5000001" "6e+06" "30"
"894" "Scaffold_10431" "6000001" "7e+06" "71"
"895" "Scaffold_10431" "7000001" "8e+06" "86"
"896" "Scaffold_10431" "8000001" "9e+06" "124"
"897" "Scaffold_10431" "9000001" "1e+07" "120"
"898" "Scaffold_10431" "10000001" "1.1e+07" "26"
"899" "Scaffold_10426" "1" "1e+06" "100"
"900" "Scaffold_10426" "1000001" "2e+06" "111"
"901" "Scaffold_10426" "2000001" "3e+06" "112"
"902" "Scaffold_10426" "3000001" "4e+06" "57"
"903" "Scaffold_10426" "4000001" "5e+06" "28"
"904" "Scaffold_10426" "5000001" "6e+06" "53"
"905" "Scaffold_10426" "6000001" "7e+06" "81"
"906" "Scaffold_10426" "7000001" "8e+06" "118"
"907" "Scaffold_10426" "8000001" "9e+06" "94"
"908" "Scaffold_10426" "9000001" "1e+07" "74"
"909" "Scaffold_10432" "1" "1e+06" "99"
"910" "Scaffold_10432" "1000001" "2e+06" "89"
"911" "Scaffold_10432" "2000001" "3e+06" "49"
"912" "Scaffold_10432" "3000001" "4e+06" "33"
"913" "Scaffold_10432" "4000001" "5e+06" "27"
"914" "Scaffold_10432" "5000001" "6e+06" "31"
"915" "Scaffold_10432" "6000001" "7e+06" "48"
"916" "Scaffold_10432" "7000001" "8e+06" "82"
"917" "Scaffold_10432" "8000001" "9e+06" "28"
"918" "Scaffold_10424" "1" "1e+06" "14"
"919" "Scaffold_10424" "1000001" "2e+06" "14"
"920" "Scaffold_10427" "1" "1e+06" "25"
